,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,I.Collier o7.5 Ast,GDAWG5000,Utah Jazz,Los Angeles Lakers,0.0,0.3255813953488372,0,0.8,1,0.7,1,-125.0,0.63,1.134,0.5040000000000001,I.Collier,Y
1,L.Doncic o42.5 Pts+Rebs+Ast,sandyplashkes,Dallas Mavericks,Sacramento Kings,1.0,0.5454545454545454,1,0.4,0,0.4,0,-108.0,1.08,2.08,1.0,L.Doncic,X
2,L.James o7.5 Ast,TopShelfAction,Los Angeles Lakers,Utah Jazz,1.0,0.7391304347826086,1,1.0,1,0.9,1,100.0,1.1,2.2,1.1,L.James,Y
3,I.Collier o7.5 Ast,TheBMatt,Utah Jazz,Los Angeles Lakers,0.0,0.3255813953488372,0,0.8,1,0.7,1,-125.0,1.25,2.25,1.0,I.Collier,Y
4,I.Collier o10.5 Rebs+Ast,ThePropfessor_,Utah Jazz,Los Angeles Lakers,0.0,0.3953488372093023,0,0.8,1,0.6,1,-120.0,1.2,2.2,1.0000000000000002,I.Collier,Y
5,C.Paul o3.5 Rebs,rsura_,San Antonio Spurs,Washington Wizards,0.0,0.6,1,0.6,1,0.6,1,-102.0,1.02,2.02,1.0,C.Paul,Y
6,F.Wagner o4.5 Ast,TopShelfAction,Orlando Magic,Atlanta Hawks,1.0,0.6470588235294118,1,0.4,0,0.4,0,-105.0,0.73,1.4252380952380952,0.6952380952380952,F.Wagner,N
7,D.Daniels o4.5 Ast,TopShelfAction,Atlanta Hawks,Orlando Magic,0.0,0.3125,0,0.6,1,0.7,1,140.0,0.6,1.44,0.84,D.Daniels,N
8,D.Mitchell o28.5 Pts+Ast,FirefighterBets_duplicate,Cleveland Cavaliers,Minnesota Timberwolves,1.0,0.5102040816326531,1,0.8,1,0.7,1,-115.0,1.0,1.869565217391304,0.8695652173913042,D.Mitchell,Y
9,N.Claxton u2.5 Ast,CamIsMoney18,Brooklyn Nets,Charlotte Hornets,1.0,0.6666666666666666,1,1.0,1,0.9,1,-124.0,1.0,1.806451612903225,0.8064516129032258,N.Claxton,Y
10,A.Caruso o10.5 Pts+Rebs+Ast,MJCLocks,Oklahoma City Thunder,New Orleans Pelicans,1.0,0.5483870967741935,1,0.4,0,0.7,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,A.Caruso,Y
11,S.Gilgeous-Alexander u32.5 Pts,LinesAtLunch,Oklahoma City Thunder,New Orleans Pelicans,1.0,0.58,1,0.6,1,0.5,0,-128.0,1.28,2.28,1.0000000000000002,S.Gilgeous-Alexander,Y
12,S.Gilgeous-Alexander u43.5 Pts+Rebs+Ast,CamIsMoney18,Oklahoma City Thunder,New Orleans Pelicans,1.0,0.54,1,0.6,1,0.6,1,-120.0,1.0,1.8333333333333333,0.8333333333333335,S.Gilgeous-Alexander,Y
13,B.Hield o14.5 Pts,RoyalsProps,Golden State Warriors,Milwaukee Bucks,0.0,0.3076923076923077,0,0.2,0,0.2,0,100.0,1.0,2.0,1.0,B.Hield,Y
14,D.Lillard o3.5 3pt M,CamIsMoney18,Milwaukee Bucks,Golden State Warriors,1.0,0.4651162790697674,0,0.4,0,0.5,0,-118.0,1.0,1.847457627118644,0.847457627118644,D.Lillard,N
15,A.Green o2.5 Rebs,MoneylineHacks,Milwaukee Bucks,Golden State Warriors,1.0,0.3863636363636363,0,0.4,0,0.5,0,-105.0,1.0,1.9523809523809523,0.9523809523809524,A.Green,N
16,S.Curry u5.5 Rebs,TopShelfAction_duplicate,Charlotte Hornets,Brooklyn Nets,0.0,1.0,1,1.0,1,1.0,1,-118.0,1.6,2.9559322033898305,1.3559322033898304,S.Curry,Y
17,S.Curry u5.5 Rebs,TopShelfAction_duplicate,Golden State Warriors,Milwaukee Bucks,0.0,0.627906976744186,1,0.8,1,0.9,1,-118.0,1.6,2.9559322033898305,1.3559322033898304,S.Curry,Y
18,A.Wiggins o15.5 Pts,CamIsMoney18_duplicate,Oklahoma City Thunder,New Orleans Pelicans,1.0,0.1764705882352941,0,0.8,1,0.4,0,-114.0,1.0,1.8771929824561404,0.8771929824561404,A.Wiggins,Y
19,A.Wiggins o15.5 Pts,CamIsMoney18_duplicate,Golden State Warriors,Milwaukee Bucks,0.0,0.6511627906976745,1,1.0,1,0.9,1,-114.0,1.0,1.8771929824561404,0.8771929824561404,A.Wiggins,Y
20,T.Herro o3.5 3pt M,TopShelfAction,Miami Heat,Boston Celtics,1.0,0.5102040816326531,1,0.4,0,0.4,0,135.0,1.4,3.29,1.89,T.Herro,X
21,M.Christie o16.5 Pts+Rebs,JoeDellera,Dallas Mavericks,Sacramento Kings,1.0,1.0,1,1.0,1,1.0,1,-125.0,1.0,1.8,0.8,M.Christie,Y
22,A.Simons o19.5 Pts,FirefighterBets,Portland Trail Blazers,Denver Nuggets,0.0,0.5306122448979592,1,0.6,1,0.6,1,-125.0,1.0,1.8,0.8,A.Simons,N
23,J.Collins o24.5 Pts+Rebs+Ast,Rotowire Sleeper,Utah Jazz,Los Angeles Lakers,0.0,0.8181818181818182,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,J.Collins,Y
24,C.Paul o3.5 Rebs,LinesAtLunch,San Antonio Spurs,Washington Wizards,0.0,0.6,1,0.6,1,0.6,1,-102.0,1.02,2.02,1.0,C.Paul,Y
25,C.McCollum u21.5 Pts,LinesAtLunch,New Orleans Pelicans,Oklahoma City Thunder,0.0,0.4358974358974359,0,0.4,0,0.3,0,-124.0,1.24,2.24,0.9999999999999998,C.McCollum,X
26,C.McCollum u21.5 Pts,sandyplashkes,New Orleans Pelicans,Oklahoma City Thunder,0.0,0.4358974358974359,0,0.4,0,0.3,0,-124.0,1.24,2.24,0.9999999999999998,C.McCollum,X
