,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,D.White o22.5 Pts+Rebs+Ast,Rotowire Sleeper,Boston Celtics,Oklahoma City Thunder,0.0,0.8235294117647058,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,D.White,N
1,D.Schroder o19.5 Pts+Rebs+Ast,Rotowire Prizepicks,Golden State Warriors,Sacramento Kings,1.0,0.2222222222222222,0,0.4,0,0.2222222222222222,0,100.0,1.5,3.0,1.5,D.Schroder,N
2,W.Kessler o20.5 Pts+Rebs+Ast,Rotowire Prizepicks,Utah Jazz,Orlando Magic,0.0,0.6666666666666666,1,0.8,1,0.7,1,100.0,1.5,3.0,1.5,W.Kessler,Y
3,M.Williams o11.5 Pts,Rotowire Sleeper,Charlotte Hornets,Cleveland Cavaliers,0.0,0.7272727272727273,1,1.0,1,0.8,1,100.0,1.5,3.0,1.5,M.Williams,N
4,M.Williams o12.5 Pts+Ast,Rotowire Sleeper,Charlotte Hornets,Cleveland Cavaliers,0.0,0.7272727272727273,1,1.0,1,0.8,1,100.0,1.5,3.0,1.5,M.Williams,N
5,J.Brown o23.5 Pts+Ast,Rotowire Prizepicks,Boston Celtics,Oklahoma City Thunder,0.0,0.7857142857142857,1,0.8,1,0.6,1,100.0,1.5,3.0,1.5,J.Brown,Y
6,A.Wiggins o12.5 Pts+Rebs,Rotowire Prizepicks_duplicate,Golden State Warriors,Sacramento Kings,1.0,0.8333333333333334,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,A.Wiggins,Y
7,A.Wiggins o12.5 Pts+Rebs,Rotowire Prizepicks_duplicate,Oklahoma City Thunder,Boston Celtics,1.0,0.5294117647058824,1,0.8,1,0.5,0,100.0,1.5,3.0,1.5,A.Wiggins,Y
8,D.Schroder o11.5 Pts,allanlemdfs,Golden State Warriors,Sacramento Kings,1.0,0.3333333333333333,0,0.6,1,0.3333333333333333,0,-105.0,0.53,1.0347619047619048,0.5047619047619047,D.Schroder,N
9,D.Schroder o11.5 Pts,JoeDellera,Golden State Warriors,Sacramento Kings,1.0,0.3333333333333333,0,0.6,1,0.3333333333333333,0,-105.0,1.0,1.9523809523809523,0.9523809523809524,D.Schroder,N
10,D.Schroder o11.5 Pts,Rotowire Sleeper,Golden State Warriors,Sacramento Kings,1.0,0.3333333333333333,0,0.6,1,0.3333333333333333,0,100.0,1.5,3.0,1.5,D.Schroder,N
11,A.Wiggins o11.5 Pts+Rebs,Rotowire Sleeper_duplicate,Golden State Warriors,Sacramento Kings,1.0,0.8666666666666667,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,A.Wiggins,Y
12,A.Wiggins o11.5 Pts+Rebs,Rotowire Sleeper_duplicate,Oklahoma City Thunder,Boston Celtics,1.0,0.5882352941176471,1,0.8,1,0.5,0,100.0,1.5,3.0,1.5,A.Wiggins,Y
13,J.Green o26.5 Pts+Rebs+Ast,Rotowire Prizepicks_duplicate,Houston Rockets,Los Angeles Lakers,1.0,0.3636363636363636,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,J.Green,Y
14,D.White o18.5 Pts+Ast,Rotowire Sleeper,Boston Celtics,Oklahoma City Thunder,0.0,0.8235294117647058,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,D.White,N
15,J.Poole o22.5 Pts,the_degenerates,Washington Wizards,New Orleans Pelicans,1.0,0.5357142857142857,1,1.0,1,0.7,1,-120.0,1.2,2.2,1.0000000000000002,J.Poole,X
16,S.Gilgeous-Alexander o31.5 Pts,the_degenerates,Oklahoma City Thunder,Boston Celtics,1.0,0.4705882352941176,0,0.6,1,0.7,1,-118.0,1.18,2.18,0.9999999999999998,S.Gilgeous-Alexander,Y
17,C.Wallace o5.5 Rebs+Ast,Rotowire Prizepicks,Oklahoma City Thunder,Boston Celtics,1.0,0.4848484848484848,0,0.4,0,0.6,1,100.0,1.5,3.0,1.5,C.Wallace,N
18,C.Carrington o14.5 Pts+Ast,Rotowire Prizepicks,Washington Wizards,New Orleans Pelicans,1.0,0.4375,0,0.4,0,0.3,0,100.0,1.5,3.0,1.5,C.Carrington,Y
19,K.George o14.5 Pts,Rotowire Sleeper_duplicate,Utah Jazz,Orlando Magic,0.0,0.5357142857142857,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,K.George,N
20,D.White o3.5 Ast,TopShelfAction,Boston Celtics,Oklahoma City Thunder,0.0,0.6470588235294118,1,0.2,0,0.5,0,-110.0,0.6,1.1454545454545455,0.5454545454545455,D.White,Y
