,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
22,G.Antetokounmpo o5.5 Ast,PvB_Bets,Milwaukee Bucks,Orlando Magic,1.0,0.5714285714285714,1,0.4,0,0.6,1,112,1.0,2.12,1.12,G.Antetokounmpo,N
23,K.Thompson u16.5 Pts+Rebs,Rotowire Prizepicks,Dallas Mavericks,Oklahoma City Thunder,0.0,0.5,0,0.6,1,0.5,0,100,1.5,3.0,1.5,K.Thompson,N
24,S.Gilgeous-Alexander o41.5 Pts+Rebs+Ast,moneylinewixted,Oklahoma City Thunder,Dallas Mavericks,1.0,0.4347826086956521,0,0.4,0,0.6,1,-115,2.3,4.299999999999999,1.9999999999999991,S.Gilgeous-Alexander,Y
25,S.Gilgeous-Alexander u36.5 Pts+Rebs,Rotowire Prizepicks,Oklahoma City Thunder,Dallas Mavericks,1.0,0.6521739130434783,1,0.6,1,0.5,0,100,1.5,3.0,1.5,S.Gilgeous-Alexander,N
26,P.Washington o8.5 Rebs+Ast,Rotowire Sleeper,Dallas Mavericks,Oklahoma City Thunder,0.0,0.6842105263157895,1,0.8,1,0.8,1,100,1.5,3.0,1.5,P.Washington,X
27,D.Gafford o9.5 Pts,Rotowire Sleeper,Dallas Mavericks,Oklahoma City Thunder,0.0,0.782608695652174,1,1.0,1,1.0,1,100,1.5,3.0,1.5,D.Gafford,N
28,C.Anthony o14.5 Pts+Rebs,Markus_Markets,Orlando Magic,Milwaukee Bucks,0.0,0.1304347826086956,0,0.2,0,0.2,0,-110,1.0,1.9090909090909087,0.9090909090909092,C.Anthony,N
29,P.Washington o1.5 Stl+Blk,Rotowire Prizepicks,Dallas Mavericks,Oklahoma City Thunder,0.0,0.7368421052631579,1,0.8,1,0.9,1,100,1.5,3.0,1.5,P.Washington,X
30,D.Lillard o6.5 Ast,JBBets1,Milwaukee Bucks,Orlando Magic,1.0,0.55,1,0.4,0,0.6,1,-140,1.0,1.7142857142857144,0.7142857142857144,D.Lillard,Y
31,A.Green o7.5 Pts+Rebs,Rotowire Sleeper,Milwaukee Bucks,Orlando Magic,1.0,0.6818181818181818,1,0.8,1,0.9,1,100,1.5,3.0,1.5,A.Green,Y
32,D.Lillard o3.5 Rebs,Rotowire Sleeper,Milwaukee Bucks,Orlando Magic,1.0,0.85,1,1.0,1,0.9,1,100,1.5,3.0,1.5,D.Lillard,N
33,S.Gilgeous-Alexander o30.5 Pts,the_degenerates,Oklahoma City Thunder,Dallas Mavericks,1.0,0.391304347826087,0,0.6,1,0.7,1,-110,1.1,2.1,1.0,S.Gilgeous-Alexander,Y
34,A.Black o10.5 Pts+Rebs,Rotowire Prizepicks,Orlando Magic,Milwaukee Bucks,0.0,0.5769230769230769,1,0.4,0,0.4,0,100,1.5,3.0,1.5,A.Black,Y
35,A.Black o7.5 Pts,ThePropfessor_,Orlando Magic,Milwaukee Bucks,0.0,0.5384615384615384,1,0.4,0,0.4,0,-110,1.1,2.1,1.0,A.Black,Y
36,K.Irving o30.5 Pts+Rebs+Ast,Rotowire Prizepicks,Dallas Mavericks,Oklahoma City Thunder,0.0,0.6363636363636364,1,0.8,1,0.7,1,100,1.5,3.0,1.5,K.Irving,N
