,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,C.Cunningham o41.5 Pts+Rebs+Ast,PlayerPropSavant,Detroit Pistons,Indiana Pacers,1.0,0.4722222222222222,0,0.8,1,0.6,1,-108,1.08,2.08,1.0,C.Cunningham,N
1,C.Cunningham o25.5 Pts,LinesAtLunch,Detroit Pistons,Indiana Pacers,1.0,0.4166666666666667,0,0.6,1,0.5,0,-112,1.12,2.12,1.0,C.Cunningham,N
2,D.Mitchell u21.5 Pts,LinesAtLunch_duplicate,Cleveland Cavaliers,Oklahoma City Thunder,0.0,0.4324324324324324,0,0.8,1,0.5,0,-116,1.16,2.16,0.9999999999999998,D.Mitchell,Y
3,D.Mitchell u21.5 Pts,sandyplashkes_duplicate,Cleveland Cavaliers,Oklahoma City Thunder,0.0,0.4324324324324324,0,0.8,1,0.5,0,-116,1.16,2.16,0.9999999999999998,D.Mitchell,Y
4,J.Allen o10.5 Rebs,TopShelfAction,Cleveland Cavaliers,Oklahoma City Thunder,0.0,0.4871794871794871,0,0.6,1,0.4,0,100,0.7,1.4,0.7,J.Allen,N
5,D.Sabonis u39.5 Pts+Rebs+Ast,LinesAtLunch,Sacramento Kings,Houston Rockets,1.0,0.4594594594594595,0,0.2,0,0.3,0,-108,1.08,2.08,1.0,D.Sabonis,N
6,D.Sabonis u39.5 Pts+Rebs+Ast,sandyplashkes,Sacramento Kings,Houston Rockets,1.0,0.4594594594594595,0,0.2,0,0.3,0,-108,1.08,2.08,1.0,D.Sabonis,N
7,F.VanVleet u6.5 Ast,TopShelfAction,Houston Rockets,Sacramento Kings,0.0,0.5675675675675675,1,0.4,0,0.5,0,-115,0.8,1.4956521739130435,0.6956521739130435,F.VanVleet,X
8,J.Harden o5.5 Rebs,TopShelfAction,Los Angeles Clippers,Portland Trail Blazers,0.0,0.5675675675675675,1,0.4,0,0.4,0,140,0.5,1.2,0.7,J.Harden,N
9,K.Ellis o8.5 Pts+Rebs+Ast,Rotowire Sleeper,Sacramento Kings,Houston Rockets,1.0,0.6578947368421053,1,1.0,1,0.9,1,100,1.5,3.0,1.5,K.Ellis,N
10,R.Dunn o13.5 Pts+Rebs,Rotowire Prizepicks,Phoenix Suns,Washington Wizards,0.0,0.3142857142857143,0,0.6,1,0.7,1,100,1.5,3.0,1.5,R.Dunn,Y
11,D.Fox o28.5 Pts+Rebs,Rotowire Sleeper,Sacramento Kings,Houston Rockets,1.0,0.6756756756756757,1,0.8,1,0.8,1,100,1.5,3.0,1.5,D.Fox,N
12,T.Jones o5.5 Ast,JoeDellera_duplicate,Phoenix Suns,Washington Wizards,0.0,0.5526315789473685,1,0.4,0,0.4,0,-115,1.0,1.869565217391304,0.8695652173913042,T.Jones,Y
13,T.Jones o5.5 Ast,MJCLocks_duplicate,Phoenix Suns,Washington Wizards,0.0,0.5526315789473685,1,0.4,0,0.4,0,-120,1.0,1.8333333333333333,0.8333333333333335,T.Jones,Y
14,K.Ellis o7.5 Pts+Rebs,Rotowire Sleeper,Sacramento Kings,Houston Rockets,1.0,0.6578947368421053,1,1.0,1,0.9,1,100,1.5,3.0,1.5,K.Ellis,N
15,A.Wiggins o12.5 Pts+Rebs,Rotowire Prizepicks_duplicate,Oklahoma City Thunder,Cleveland Cavaliers,1.0,0.5641025641025641,1,0.8,1,0.8,1,100,1.5,3.0,1.5,A.Wiggins,N
