,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,J.McCain u8.5 Rebs+Ast,allanlemdfs,Philadelphia 76ers,Detroit Pistons,0.0,0.9411764705882352,1,1.0,1,0.9,1,-130,1.3,2.3,0.9999999999999998,J.McCain,Y
1,L.Markkanen o21.5 Pts,RoyalsProps,Utah Jazz,Dallas Mavericks,1.0,0.3571428571428571,0,0.6,1,0.4,0,-104,1.04,2.04,1.0,L.Markkanen,N
2,N.Marshall o16.5 Pts,therocketplays,Dallas Mavericks,Utah Jazz,0.0,0.3684210526315789,0,0.8,1,0.5,0,-111,1.11,2.1100000000000003,1.0000000000000002,N.Marshall,N
3,B.Portis o12.5 Pts,RoyalsProps,Milwaukee Bucks,Washington Wizards,1.0,0.4705882352941176,0,0.2,0,0.5,0,-125,1.25,2.25,1.0,B.Portis,N
4,B.Portis o12.5 Pts,sandyplashkes,Milwaukee Bucks,Washington Wizards,1.0,0.4705882352941176,0,0.2,0,0.5,0,-120,1.2,2.2,1.0000000000000002,B.Portis,N
5,J.Poole o23.5 Pts+Ast,Rotowire Sleeper,Washington Wizards,Milwaukee Bucks,0.0,0.6666666666666666,1,0.6,1,0.6,1,100,1.5,3.0,1.5,J.Poole,Y
6,J.Collins o19.5 Pts+Ast,Rotowire Prizepicks,Utah Jazz,Dallas Mavericks,1.0,0.4705882352941176,0,0.8,1,0.6,1,100,1.5,3.0,1.5,J.Collins,N
7,D.Gafford o18.5 Pts+Rebs+Ast,Rotowire Prizepicks,Dallas Mavericks,Utah Jazz,0.0,0.6666666666666666,1,0.8,1,0.8,1,100,1.5,3.0,1.5,D.Gafford,Y
8,P.George u5.5 Rebs,JoeDellera,Philadelphia 76ers,Detroit Pistons,0.0,0.625,1,0.6,1,0.625,1,-162,1.0,1.617283950617284,0.617283950617284,P.George,N
9,C.Cunningham o36.5 Pts+Rebs+Ast,therocketplays,Detroit Pistons,Philadelphia 76ers,1.0,0.7777777777777778,1,0.8,1,0.9,1,-120,1.2,2.2,1.0000000000000002,C.Cunningham,X
10,P.George u5.5 Rebs,JayMoneyIsMoney23,Philadelphia 76ers,Detroit Pistons,0.0,0.625,1,0.6,1,0.625,1,-162,1.62,2.62,1.0,P.George,N
11,D.Daniels o16.5 Pts+Rebs,Rotowire Sleeper,Atlanta Hawks,Charlotte Hornets,0.0,0.6666666666666666,1,0.6,1,0.8,1,100,1.5,3.0,1.5,D.Daniels,N
12,J.Johnson o28.5 Pts+Rebs,Rotowire Prizepicks,Atlanta Hawks,Charlotte Hornets,0.0,0.7368421052631579,1,1.0,1,0.9,1,100,1.5,3.0,1.5,J.Johnson,N
13,D.Lillard o31.5 Pts+Ast,Rotowire Prizepicks,Milwaukee Bucks,Washington Wizards,1.0,0.6,1,0.6,1,0.6,1,100,1.5,3.0,1.5,D.Lillard,Y
14,Q.Grimes o13.5 Pts+Rebs,Rotowire Prizepicks,Dallas Mavericks,Utah Jazz,0.0,0.2352941176470588,0,0.6,1,0.4,0,100,1.5,3.0,1.5,Q.Grimes,Y
15,J.Johnson o22.5 Pts+Ast,Rotowire Prizepicks,Atlanta Hawks,Charlotte Hornets,0.0,0.7368421052631579,1,0.8,1,0.8,1,100,1.5,3.0,1.5,J.Johnson,Y
16,T.Harris o21.5 Pts+Rebs+Ast,Rotowire Sleeper,Detroit Pistons,Philadelphia 76ers,1.0,0.65,1,0.4,0,0.6,1,100,1.5,3.0,1.5,T.Harris,N
17,D.Lillard o28.5 Pts+Rebs,Rotowire Prizepicks,Milwaukee Bucks,Washington Wizards,1.0,0.6,1,0.6,1,0.6,1,100,1.5,3.0,1.5,D.Lillard,Y
18,D.Lillard o28.5 Pts+Rebs,Rotowire Sleeper,Milwaukee Bucks,Washington Wizards,1.0,0.6,1,0.6,1,0.6,1,100,1.5,3.0,1.5,D.Lillard,Y
