,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,2,K.Hayes u22.5 Pts+Rebs+Ast,Detroit Pistons,PropBetGuy,-102,1.02,2.02,9.7422,K.Hayes,Milwaukee Bucks,1.0,1.0,0.6617647058823529,1.0,0.4,0.0,0.6,1.0
7,9,K.Irving u41 Pts+Rebs+Ast,Dallas Mavericks,MikeRandle,-119,0.5,0.9201680672268908,-1.5,K.Irving,Indiana Pacers,0.0,0.4201680672268908,0.6,1.0,0.8,1.0,0.6,1.0
9,9,K.Irving u41 Pts+Rebs+Ast,Dallas Mavericks,MikeRandle,-119,0.5,0.9201680672268908,-1.5,K.Irving,Indiana Pacers,0.0,0.4201680672268908,,,,,,
