,Unnamed: 0,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0.1.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,0,0.0,6.0,6.0,6,6,J.Poole u36.5 Pts+Rebs+Ast,PropBetGuy,-113,1.13,2.13,0.0,Golden State Warriors,J.Poole,New York Knicks,0,1.0,0.813953488372093,1.0,0.8,1.0,0.6,1.0
6,6,,,,6,6,J.Poole u36.5 Pts+Rebs+Ast,PropBetGuy,-113,1.13,2.13,0.0,Golden State Warriors,J.Poole,New York Knicks,0,1.0,,,,,,
7,7,,,,7,7,M.Robinson o18.5 Pts+Rebs+Ast,SBK5065,-115,0.58,1.0843478260869563,-6.0852,New York Knicks,M.Robinson,Golden State Warriors,1,0.5043478260869564,,,,,,
