Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
C.Carrington o15.5 Pts+Rebs+Ast,Rotowire Prizepicks,Washington Wizards,Boston Celtics,1.0,0.8461538461538461,1,1.0,1,0.9,1,100,1.5,3.0,1.5,C.Carrington
C.Carrington o14.5 Pts+Rebs+Ast,Rotowire Prizepicks,Washington Wizards,Boston Celtics,1.0,0.8461538461538461,1,1.0,1,0.9,1,100,1.5,3.0,1.5,C.Carrington
J.Tatum o27.5 Pts,JoeDellera,Boston Celtics,Washington Wizards,0.0,0.7333333333333333,1,0.6,1,0.8,1,-125,1.0,1.8,0.8,J.Tatum
P.Pritchard o12.5 Pts,PropBomb,Boston Celtics,Washington Wizards,0.0,0.7333333333333333,1,0.6,1,0.7,1,-115,1.15,2.1499999999999995,0.9999999999999996,P.Pritchard
D.Sabonis o29.5 Pts+Rebs,Rotowire Prizepicks,Sacramento Kings,Los Angeles Clippers,0.0,0.6923076923076923,1,0.8,1,0.7,1,100,1.5,3.0,1.5,D.Sabonis
D.Sabonis o23.5 Pts+Ast,CeeJPicks,Sacramento Kings,Los Angeles Clippers,0.0,0.6923076923076923,1,0.8,1,0.7,1,-115,1.15,2.1499999999999995,0.9999999999999996,D.Sabonis
C.White u29.5 Pts+Rebs+Ast,Rotowire Prizepicks,Chicago Bulls,Atlanta Hawks,1.0,0.625,1,0.6,1,0.5,0,100,1.5,3.0,1.5,C.White
A.Sarr o13.5 Pts+Rebs,Rotowire Prizepicks,Washington Wizards,Boston Celtics,1.0,0.6153846153846154,1,0.4,0,0.6,1,100,1.5,3.0,1.5,A.Sarr
M.Porter o23.5 Pts+Rebs,Rotowire Prizepicks,Denver Nuggets,Dallas Mavericks,1.0,0.6153846153846154,1,0.8,1,0.8,1,100,1.5,3.0,1.5,M.Porter
B.Mathurin o23.5 Pts+Rebs,MillyProps,Indiana Pacers,Milwaukee Bucks,0.0,0.6,1,0.6,1,0.7,1,-120,1.0,1.8333333333333333,0.8333333333333335,B.Mathurin
J.Giddey o17.5 Pts+Rebs,Rotowire Sleeper,Chicago Bulls,Atlanta Hawks,1.0,0.5625,1,0.4,0,0.4,0,100,1.5,3.0,1.5,J.Giddey
F.VanVleet u17.5 Pts,itsbucketsnba,Houston Rockets,Portland Trail Blazers,1.0,0.5333333333333333,1,0.2,0,0.4,0,-110,1.0,1.9090909090909087,0.9090909090909092,F.VanVleet
T.Murphy o17.5 Pts+Ast,Rotowire Prizepicks,New Orleans Pelicans,Golden State Warriors,1.0,0.5,0,0.5,0,0.5,0,100,1.5,3.0,1.5,T.Murphy
S.Hauser o11.5 Pts+Rebs,Rotowire Sleeper,Boston Celtics,Washington Wizards,0.0,0.5,0,0.4,0,0.5,0,100,1.5,3.0,1.5,S.Hauser
K.Kuzma u17.5 Pts,LinesAtLunch,Washington Wizards,Boston Celtics,1.0,0.5,0,0.4,0,0.5,0,-118,1.18,2.18,0.9999999999999998,K.Kuzma
K.Kuzma u17.5 Pts,sandyplashkes,Washington Wizards,Boston Celtics,1.0,0.5,0,0.4,0,0.5,0,-118,1.18,2.18,0.9999999999999998,K.Kuzma
D.Daniels u13.5 Pts,Rotowire Prizepicks,Atlanta Hawks,Chicago Bulls,0.0,0.4285714285714285,0,0.4,0,0.4,0,100,1.5,3.0,1.5,D.Daniels
K.Irving o24.5 Pts,JoeDellera,Dallas Mavericks,Denver Nuggets,0.0,0.3571428571428571,0,0.2,0,0.4,0,-135,1.0,1.7407407407407407,0.7407407407407407,K.Irving
