Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
G.Antetokounmpo o48.5 Pts+Rebs+Ast,LinesAtLunch,Milwaukee Bucks,Oklahoma City Thunder,0.0,0.5652173913043478,1,0.4,0,0.6,1,-116,1.16,2.16,0.9999999999999998,G.Antetokounmpo
G.Antetokounmpo o48.5 Pts+Rebs+Ast,sandyplashkes,Milwaukee Bucks,Oklahoma City Thunder,0.0,0.5652173913043478,1,0.4,0,0.6,1,-116,1.16,2.16,0.9999999999999998,G.Antetokounmpo
C.Wallace o11.5 Pts+Rebs+Ast,Rotowire Prizepicks,Oklahoma City Thunder,Milwaukee Bucks,1.0,0.56,1,1.0,1,0.7,1,100,1.5,3.0,1.5,C.Wallace
G.Antetokounmpo o42.5 Pts+Rebs,LCSports,Milwaukee Bucks,Oklahoma City Thunder,0.0,0.5652173913043478,1,0.6,1,0.7,1,-120,1.0,1.8333333333333333,0.8333333333333335,G.Antetokounmpo
I.Hartenstein o22.5 Pts+Rebs,kylemurray03,Oklahoma City Thunder,Milwaukee Bucks,1.0,0.8,1,0.6,1,0.8,1,-115,1.15,2.1499999999999995,0.9999999999999996,I.Hartenstein
I.Hartenstein o22.5 Pts+Rebs,JoeDellera,Oklahoma City Thunder,Milwaukee Bucks,1.0,0.8,1,0.6,1,0.8,1,-140,1.0,1.7142857142857144,0.7142857142857144,I.Hartenstein
G.Antetokounmpo o42.5 Pts+Rebs,moneylinewixted,Milwaukee Bucks,Oklahoma City Thunder,0.0,0.5652173913043478,1,0.6,1,0.7,1,-120,1.2,2.2,1.0000000000000002,G.Antetokounmpo
C.Wallace o9.5 Pts+Rebs,Rotowire Prizepicks,Oklahoma City Thunder,Milwaukee Bucks,1.0,0.52,1,1.0,1,0.7,1,100,1.5,3.0,1.5,C.Wallace
S.Gilgeous-Alexander u32.5 Pts,LinesAtLunch,Oklahoma City Thunder,Milwaukee Bucks,1.0,0.72,1,0.8,1,0.6,1,-120,1.2,2.2,1.0000000000000002,S.Gilgeous-Alexander
S.Gilgeous-Alexander u32.5 Pts,Rotowire Prizepicks,Oklahoma City Thunder,Milwaukee Bucks,1.0,0.72,1,0.8,1,0.6,1,100,1.5,3.0,1.5,S.Gilgeous-Alexander
I.Joe o6.5 Pts,Rotowire Prizepicks,Oklahoma City Thunder,Milwaukee Bucks,1.0,0.6086956521739131,1,0.6,1,0.5,0,100,1.5,3.0,1.5,I.Joe
I.Hartenstein o10.5 Pts,TopShelfAction,Oklahoma City Thunder,Milwaukee Bucks,1.0,0.7,1,0.4,0,0.7,1,-125,1.0,1.8,0.8,I.Hartenstein
J.Williams o10.5 Rebs+Ast,Mjaybrxd,Oklahoma City Thunder,Milwaukee Bucks,1.0,0.56,1,0.4,0,0.5,0,-115,1.0,1.869565217391304,0.8695652173913042,J.Williams
K.Middleton o7.5 Rebs+Ast,JoeDellera,Milwaukee Bucks,Oklahoma City Thunder,0.0,0.75,1,0.75,1,0.75,1,-105,1.0,1.9523809523809523,0.9523809523809524,K.Middleton
K.Middleton o7.5 Rebs+Ast,Rotowire Prizepicks,Milwaukee Bucks,Oklahoma City Thunder,0.0,0.75,1,0.75,1,0.75,1,100,1.5,3.0,1.5,K.Middleton
