,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,D.Green o5.5 Rebs,kylemurray03,-135,0.74,D.Green,Golden State Warriors,Sacramento Kings,0,1.288148148148148,0.548148148148148,0.3333333333333333,0,0.4,0,0.3333333333333333,0
11,K.Love o6.5 Rebs,SBK5065,-125,0.8,K.Love,Miami Heat,Milwaukee Bucks,1,1.4400000000000002,0.6400000000000001,0.4545454545454545,0,0.6,1,0.4,0
27,M.Williams o8.5 Rebs,kylemurray03,-110,0.91,M.Williams,Charlotte Hornets,New York Knicks,0,1.7372727272727273,0.8272727272727273,0.4,0,0.6,1,0.5,0
28,M.Robinson o10.5 Rebs,JoeMetz,-118,1.18,M.Robinson,New York Knicks,Charlotte Hornets,1,2.18,0.9999999999999998,0.625,1,0.6,1,0.6,1
29,M.Williams o8.5 Rebs,Noto,-112,1.0,M.Williams,Charlotte Hornets,New York Knicks,0,1.8928571428571428,0.8928571428571428,0.4,0,0.6,1,0.5,0
34,S.Bey o5.5 Rebs,SBK5065,-120,0.6,S.Bey,Atlanta Hawks,Cleveland Cavaliers,0,1.1,0.5000000000000001,0.5625,1,0.8,1,0.6,1
4,K.Love o9.5 Rebs,SBK5065,425,0.43,K.Love,Miami Heat,Milwaukee Bucks,1,2.2575,1.8275,0.1818181818181818,0,0.2,0,0.1,0
