Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
N.Claxton o7.5 Rebs,FirefighterBets,Brooklyn Nets,Miami Heat,1.0,0.5,0,0.6,1,0.4,0,-110,1.0,1.9090909090909087,0.9090909090909092,N.Claxton
K.Murray o5.5 Rebs,Markus_Markets_duplicate,Sacramento Kings,New York Knicks,0.0,0.6585365853658537,1,0.6,1,0.5,0,-130,1.0,1.7692307692307692,0.7692307692307692,K.Murray
Y.Missi u7.5 Rebs,CamIsMoney18,New Orleans Pelicans,Charlotte Hornets,0.0,0.5,0,1.0,1,0.8,1,105,1.0,2.05,1.0499999999999998,Y.Missi
Y.Missi u7.5 Rebs,TopShelfAction,New Orleans Pelicans,Charlotte Hornets,0.0,0.5,0,1.0,1,0.8,1,115,0.8,1.72,0.92,Y.Missi
W.Kessler o10.5 Rebs,Rotowire Sleeper,Utah Jazz,Memphis Grizzlies,0.0,0.6176470588235294,1,0.8,1,0.7,1,100,1.5,3.0,1.5,W.Kessler
D.Lillard o3.5 Rebs,Markus_Markets,Milwaukee Bucks,Los Angeles Clippers,0.0,0.7714285714285715,1,0.8,1,0.7,1,-110,1.0,1.9090909090909087,0.9090909090909092,D.Lillard
J.Harden o5.5 Rebs,TopShelfAction,Los Angeles Clippers,Milwaukee Bucks,1.0,0.5365853658536586,1,0.4,0,0.3,0,115,0.8,1.72,0.92,J.Harden
T.Murphy u5.5 Rebs,TopShelfAction,New Orleans Pelicans,Charlotte Hornets,0.0,0.5517241379310345,1,0.2,0,0.4,0,-125,0.9,1.62,0.7200000000000001,T.Murphy
J.Sochan o6.5 Rebs,FirefighterBets,San Antonio Spurs,Indiana Pacers,1.0,0.6086956521739131,1,0.4,0,0.7,1,-125,1.0,1.8,0.8,J.Sochan
M.Porter o5.5 Rebs,FirefighterBets,Denver Nuggets,Minnesota Timberwolves,0.0,0.6590909090909091,1,0.8,1,0.8,1,110,1.0,2.1,1.1,M.Porter
Z.Edey u7.5 Rebs,TopShelfAction,Memphis Grizzlies,Utah Jazz,1.0,0.5483870967741935,1,0.8,1,0.8,1,-150,1.2,2.0,0.7999999999999998,Z.Edey
M.Porter o5.5 Rebs,gneiffer07,Denver Nuggets,Minnesota Timberwolves,0.0,0.6590909090909091,1,0.8,1,0.8,1,114,1.0,2.14,1.1399999999999997,M.Porter
N.Jokic u12.5 Rebs,TopShelfAction,Denver Nuggets,Minnesota Timberwolves,0.0,0.3947368421052631,0,0.2,0,0.3,0,115,0.8,1.72,0.92,N.Jokic
P.George u7.5 Rebs,TopShelfAction,Philadelphia 76ers,Chicago Bulls,0.0,0.7241379310344828,1,0.6,1,0.6,1,-150,2.4,4.0,1.5999999999999996,P.George
N.Vucevic u11.5 Rebs,TopShelfAction,Chicago Bulls,Philadelphia 76ers,1.0,0.6363636363636364,1,0.6,1,0.6,1,-130,1.0,1.7692307692307692,0.7692307692307692,N.Vucevic
M.Bridges u8.5 Rebs,TopShelfAction_duplicate,Charlotte Hornets,New Orleans Pelicans,1.0,0.7037037037037037,1,0.8,1,0.6,1,-130,1.1,1.9461538461538463,0.8461538461538463,M.Bridges
M.Bridges u8.5 Rebs,TopShelfAction_duplicate,New York Knicks,Sacramento Kings,1.0,1.0,1,1.0,1,1.0,1,-130,1.1,1.9461538461538463,0.8461538461538463,M.Bridges
N.Richards o8.5 Rebs,MillyProps,Phoenix Suns,Washington Wizards,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,-132,1.0,1.7575757575757576,0.7575757575757576,N.Richards
Z.Williamson o6.5 Rebs,kylemurray03,New Orleans Pelicans,Charlotte Hornets,0.0,0.7,1,0.8,1,0.7,1,-105,1.05,2.05,0.9999999999999998,Z.Williamson
L.Ball u6.5 Rebs,TopShelfAction_duplicate,Chicago Bulls,Philadelphia 76ers,1.0,0.875,1,0.8,1,0.8,1,-115,1.3,2.430434782608696,1.1304347826086956,L.Ball
L.Ball u6.5 Rebs,TopShelfAction_duplicate,Charlotte Hornets,New Orleans Pelicans,1.0,0.6896551724137931,1,0.6,1,0.7,1,-115,1.3,2.430434782608696,1.1304347826086956,L.Ball
E.Mobley u9.5 Rebs,TopShelfAction,Cleveland Cavaliers,Houston Rockets,1.0,0.5,0,0.2,0,0.5,0,-135,1.4,2.4370370370370367,1.0370370370370368,E.Mobley
