,Unnamed: 0,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0.1.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,0,0.0,2.0,2.0,2,2,T.Harris o1.5 3pt M,JoeDellera,-110,1.0,1.9090909090909087,0,Philadelphia 76ers,T.Harris,Indiana Pacers,1,0.9090909090909088,0.5641025641025641,1.0,0.6,1.0,0.4,0.0
3,3,3.0,6.0,6.0,6,6,P.Washington o1.5 3pt M,SBK5065,-130,0.5,0.8846153846153846,0,Charlotte Hornets,P.Washington,Memphis Grizzlies,1,0.3846153846153846,0.6046511627906976,1.0,1.0,1.0,0.9,1.0
4,4,4.0,9.0,9.0,9,9,J.Jackson o1.5 3pt M,JoeDellera,135,0.5,1.175,0,Memphis Grizzlies,J.Jackson,Charlotte Hornets,0,0.675,0.4615384615384615,0.0,0.6,1.0,0.4,0.0
2,2,,,,2,2,T.Harris o1.5 3pt M,JoeDellera,-110,1.0,1.9090909090909087,0,Philadelphia 76ers,T.Harris,Indiana Pacers,1,0.9090909090909088,,,,,,
6,6,,,,6,6,P.Washington o1.5 3pt M,SBK5065,-130,0.5,0.8846153846153846,0,Charlotte Hornets,P.Washington,Memphis Grizzlies,1,0.3846153846153846,,,,,,
9,9,,,,9,9,J.Jackson o1.5 3pt M,JoeDellera,135,0.5,1.175,0,Memphis Grizzlies,J.Jackson,Charlotte Hornets,0,0.675,,,,,,
