,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
4,8,K.Murray o2.5 3pt M,Sacramento Kings,JoeDellera,-106,0.75,1.4575471698113207,18.4795,K.Murray,San Antonio Spurs,0,0.7075471698113207,0.5106382978723404,1.0,0.8,1.0,0.7,1.0
8,8,K.Murray o2.5 3pt M,Sacramento Kings,JoeDellera,-106,0.75,1.4575471698113207,18.4795,K.Murray,San Antonio Spurs,0,0.7075471698113207,,,,,,
