,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,1.0,1.0,3.0,3,3,3,J.Randle u26.5 Pts,SBK5065,-110,0.55,1.05,0.0,New York Knicks,J.Randle,Indiana Pacers,0,0.5,0.6136363636363636,1.0,0.6,1.0,0.4,0.0
1,,,,1,1,1,M.Fultz u12.5 Pts,SBK5065,-110,0.55,1.05,-3.8426,Orlando Magic,M.Fultz,Boston Celtics,0,0.5,,,,,,
5,,,,5,5,5,K.Durant o28.5 Pts,JoeDellera,-114,0.35,0.6570175438596491,0.0,Brooklyn Nets,K.Durant,Detroit Pistons,0,0.3070175438596491,,,,,,
