,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,0.0,0,0,J.Clarkson u33.5 Pts+Rebs+Ast,PropBetGuy,-110,1.1,2.1,0,Utah Jazz,J.Clarkson,Oklahoma City Thunder,1.0,1.0,0.7413793103448276,1.0,0.8,1.0,0.9,1.0
2,2.0,2,2,T.Horton-Tucker u26.5 Pts+Rebs+Ast,SBK5065,-110,0.5,0.9545454545454546,0,Utah Jazz,T.Horton-Tucker,Oklahoma City Thunder,1.0,0.4545454545454546,0.9130434782608696,1.0,0.6,1.0,0.8,1.0
10,19.0,19,19,D.Bane o29.5 Pts+Rebs+Ast,JoeMetz,-112,1.0,1.8928571428571428,0,Memphis Grizzlies,D.Bane,Philadelphia 76ers,0.0,0.8928571428571428,0.5428571428571428,1.0,0.8,1.0,0.6,1.0
0,,0,0,J.Clarkson u33.5 Pts+Rebs+Ast,PropBetGuy,-110,1.1,2.1,0,Utah Jazz,J.Clarkson,Oklahoma City Thunder,1.0,1.0,,,,,,
2,,2,2,T.Horton-Tucker u26.5 Pts+Rebs+Ast,SBK5065,-110,0.5,0.9545454545454546,0,Utah Jazz,T.Horton-Tucker,Oklahoma City Thunder,1.0,0.4545454545454546,,,,,,
19,,19,19,D.Bane o29.5 Pts+Rebs+Ast,JoeMetz,-112,1.0,1.8928571428571428,0,Memphis Grizzlies,D.Bane,Philadelphia 76ers,0.0,0.8928571428571428,,,,,,
