,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,6,6,6,M.Thybulle u10.5 Pts,SBK5065,-108,1.0,1.925925925925926,0,Portland Trail Blazers,M.Thybulle,Sacramento Kings,0.0,0.925925925925926,0.5,0,0.5,0,0.5,0
1,9,9,9,C.Reddish o10.5 Pts,JoeMetz,-125,1.0,1.8,0,Portland Trail Blazers,C.Reddish,Sacramento Kings,0.0,0.8,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
2,13,13,13,P.Siakam o24.5 Pts,SBK5065,-115,0.5,0.934782608695652,0,Toronto Raptors,P.Siakam,New Orleans Pelicans,1.0,0.434782608695652,0.4897959183673469,0,0.8,1,0.4,0
3,14,14,14,G.Trent u19.5 Pts,SBK5065,-115,0.43,0.8039130434782608,0,Toronto Raptors,G.Trent,New Orleans Pelicans,1.0,0.3739130434782607,0.58,1,0.6,1,0.6,1
4,20,20,20,C.Wood u16.5 Pts,SBK5065,-115,0.5,0.934782608695652,0,Dallas Mavericks,C.Wood,San Antonio Spurs,1.0,0.434782608695652,0.4375,0,0.6,1,0.5,0
