,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
1,1,1,1,L.James o33.5 Pts+Rebs,JoeDellera,-130,0.4,0.7076923076923077,-1.3432999999999975,Los Angeles Lakers,L.James,Cleveland Cavaliers,0,0.3076923076923077
