,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
15,15,M.Thybulle o1.5 Stl,Portland Trail Blazers,SBK5065,105,1.0,2.05,12.0605,M.Thybulle,Golden State Warriors,0,1.0499999999999998,,,,,,
17,17,M.Thybulle o1.5 Stl,Portland Trail Blazers,PropBomb,105,1.0,2.05,0.4534000000000007,M.Thybulle,Golden State Warriors,0,1.0499999999999998,,,,,,
