,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
2,6,J.Poeltl o23.5 Pts+Rebs+Ast,Toronto Raptors,JoeMetz,-105,1.05,2.05,-0.1089999999999999,J.Poeltl,Chicago Bulls,1,0.9999999999999998,0.6666666666666666,1.0,0.8,1.0,0.6666666666666666,1.0
6,18,A.Edwards u38.5 Pts+Rebs+Ast,Minnesota Timberwolves,PropBetGuy,-113,1.13,2.13,-5.810000000000001,A.Edwards,Los Angeles Clippers,0,1.0,0.5873015873015873,1.0,0.6,1.0,0.7,1.0
6,6,J.Poeltl o23.5 Pts+Rebs+Ast,Toronto Raptors,JoeMetz,-105,1.05,2.05,-0.1089999999999999,J.Poeltl,Chicago Bulls,1,0.9999999999999998,,,,,,
18,18,A.Edwards u38.5 Pts+Rebs+Ast,Minnesota Timberwolves,PropBetGuy,-113,1.13,2.13,-5.810000000000001,A.Edwards,Los Angeles Clippers,0,1.0,,,,,,
