Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
V.Wembanyama o34.5 Pts+Rebs,Rotowire Sleeper,San Antonio Spurs,Dallas Mavericks,0.0,0.4615384615384615,0,0.8,1,0.5,0,100,1.5,3.0,1.5,V.Wembanyama
C.Paul o12.5 Pts+Rebs,Rotowire Prizepicks,San Antonio Spurs,Dallas Mavericks,0.0,0.5384615384615384,1,0.4,0,0.6,1,100,1.5,3.0,1.5,C.Paul
B.Lopez o18.5 Pts+Rebs,Rotowire Prizepicks,Milwaukee Bucks,Charlotte Hornets,0.0,0.4166666666666667,0,0.4,0,0.5,0,100,1.5,3.0,1.5,B.Lopez
R.Hachimura o16.5 Pts+Rebs,Rotowire Sleeper,Los Angeles Lakers,New Orleans Pelicans,0.0,0.5,0,0.2,0,0.5,0,100,1.5,3.0,1.5,R.Hachimura
C.Sexton o18.5 Pts+Rebs,Rotowire Sleeper,Utah Jazz,Sacramento Kings,0.0,0.5454545454545454,1,0.8,1,0.6,1,100,1.5,3.0,1.5,C.Sexton
J.Poeltl o22.5 Pts+Rebs,Rotowire Prizepicks,Toronto Raptors,Boston Celtics,0.0,0.5384615384615384,1,0.4,0,0.6,1,100,1.5,3.0,1.5,J.Poeltl
J.Champagnie o15.5 Pts+Rebs,Rotowire Sleeper,San Antonio Spurs,Dallas Mavericks,0.0,0.6153846153846154,1,0.8,1,0.6,1,100,1.5,3.0,1.5,J.Champagnie
K.Irving o26.5 Pts+Rebs,Rotowire Prizepicks,Dallas Mavericks,San Antonio Spurs,1.0,0.5454545454545454,1,0.6,1,0.6,1,100,1.5,3.0,1.5,K.Irving
N.Queta o12.5 Pts+Rebs,Rotowire Sleeper,Boston Celtics,Toronto Raptors,1.0,0.5,0,0.6,1,0.5,0,100,1.5,3.0,1.5,N.Queta
C.Sexton o18.5 Pts+Rebs,Rotowire Prizepicks,Utah Jazz,Sacramento Kings,0.0,0.5454545454545454,1,0.8,1,0.6,1,100,1.5,3.0,1.5,C.Sexton
J.Collins o26.5 Pts+Rebs,Rotowire Sleeper,Utah Jazz,Sacramento Kings,0.0,0.2727272727272727,0,0.6,1,0.3,0,100,1.5,3.0,1.5,J.Collins
