,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,5,5,5,D.Lillard u8.5 Ast,SBK5065,-115,0.5,0.934782608695652,0,Portland Trail Blazers,D.Lillard,Orlando Magic,1,0.434782608695652
