Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
S.Aldama o21.5 Pts+Rebs+Ast,gneiffer07,Memphis Grizzlies,Los Angeles Lakers,1.0,0.625,1,0.6,1,0.625,1,-117.0,2.34,4.34,2.0,S.Aldama
D.Sabonis o38.5 Pts+Rebs+Ast,Rotowire Prizepicks,Sacramento Kings,Toronto Raptors,1.0,0.5714285714285714,1,0.6,1,0.5714285714285714,1,100.0,1.5,3.0,1.5,D.Sabonis
J.Tatum u44.5 Pts+Rebs+Ast,Rotowire Prizepicks,Boston Celtics,Golden State Warriors,1.0,0.625,1,0.6,1,0.625,1,100.0,1.5,3.0,1.5,J.Tatum
T.Maxey o36.5 Pts+Rebs+Ast,Rotowire Prizepicks,Philadelphia 76ers,Los Angeles Clippers,0.0,0.5,0,0.6,1,0.5,0,100.0,1.5,3.0,1.5,T.Maxey
V.Wembanyama u41.5 Pts+Rebs+Ast,allanlemdfs,San Antonio Spurs,Houston Rockets,0.0,1.0,1,1.0,1,1.0,1,-128.0,1.28,2.28,1.0000000000000002,V.Wembanyama
D.Sabonis o38.5 Pts+Rebs+Ast,the_degenerates,Sacramento Kings,Toronto Raptors,1.0,0.5714285714285714,1,0.6,1,0.5714285714285714,1,-120.0,1.2,2.2,1.0000000000000002,D.Sabonis
J.Harden o37.5 Pts+Rebs+Ast,the_degenerates,Los Angeles Clippers,Philadelphia 76ers,1.0,0.5714285714285714,1,0.4,0,0.5714285714285714,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,J.Harden
D.Mitchell u34.5 Pts+Rebs+Ast,gneiffer07,Cleveland Cavaliers,New Orleans Pelicans,0.0,0.75,1,0.8,1,0.75,1,-120.0,1.2,2.2,1.0000000000000002,D.Mitchell
D.Sabonis o38.5 Pts+Rebs+Ast,GDAWG5000,Sacramento Kings,Toronto Raptors,1.0,0.5714285714285714,1,0.6,1,0.5714285714285714,1,-115.0,0.58,1.0843478260869563,0.5043478260869564,D.Sabonis
C.Holmgren u30.5 Pts+Rebs+Ast,Rotowire Prizepicks,Oklahoma City Thunder,Denver Nuggets,0.0,0.5714285714285714,1,0.8,1,0.5714285714285714,1,100.0,1.5,3.0,1.5,C.Holmgren
M.Bridges o24.5 Pts+Rebs+Ast,Rotowire Prizepicks,New York Knicks,Atlanta Hawks,0.0,0.6666666666666666,1,0.8,1,0.6666666666666666,1,100.0,1.5,3.0,1.5,M.Bridges
M.Bridges o25.5 Pts+Rebs+Ast,Mjaybrxd,New York Knicks,Atlanta Hawks,0.0,0.5,0,0.6,1,0.5,0,-110.0,1.0,1.9090909090909087,0.9090909090909092,M.Bridges
A.Reaves o27.5 Pts+Rebs+Ast,Rotowire Prizepicks,Los Angeles Lakers,Memphis Grizzlies,0.0,0.4285714285714285,0,0.4,0,0.4285714285714285,0,100.0,1.5,3.0,1.5,A.Reaves
N.Vucevic o32.5 Pts+Rebs+Ast,the_degenerates,Chicago Bulls,Dallas Mavericks,0.0,1.0,1,1.0,1,1.0,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,N.Vucevic
A.Reaves o28.5 Pts+Rebs+Ast,Rotowire Sleeper,Los Angeles Lakers,Memphis Grizzlies,0.0,0.4285714285714285,0,0.4,0,0.4285714285714285,0,100.0,1.5,3.0,1.5,A.Reaves
