,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
7,7,T.Herro o2.5 3pt M,Miami Heat,GDAWG5000,-115,0.57,1.0656521739130431,2.1409,T.Herro,Cleveland Cavaliers,1,0.4956521739130434
