,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,11,11,D.Ayton u11.5 Rebs,Phoenix Suns,MrTuttle05,-115,1.15,2.1499999999999995,3.8,D.Ayton,Oklahoma City Thunder,1,0.9999999999999996,0.6428571428571429,1,0.6,1,0.7,1
