,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
6,11.0,11,D.Ayton u11.5 Rebs,Phoenix Suns,MrTuttle05,-115,1.15,2.1499999999999995,3.8,D.Ayton,Oklahoma City Thunder,1,0.9999999999999996,0.6428571428571429,1.0,0.6,1.0,0.7,1.0
8,14.0,14,N.Vucevic u10.5 Rebs,Chicago Bulls,PropBomb,-128,1.28,2.28,9.463399999999998,N.Vucevic,Denver Nuggets,0,1.0000000000000002,0.4307692307692308,0.0,0.8,1.0,0.6,1.0
11,,11,D.Ayton u11.5 Rebs,Phoenix Suns,MrTuttle05,-115,1.15,2.1499999999999995,3.8,D.Ayton,Oklahoma City Thunder,1,0.9999999999999996,,,,,,
