,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
3,8.0,8,J.Giddey u18.5 Pts,Oklahoma City Thunder,PropBomb,100,1.0,2.0,9.463399999999998,J.Giddey,Phoenix Suns,0,1.0,0.6833333333333333,1.0,0.6,1.0,0.8,1.0
9,16.0,16,M.Porter o17.5 Pts,Denver Nuggets,JoeDellera,-105,0.75,1.4642857142857142,3.5672000000000006,M.Porter,Chicago Bulls,1,0.7142857142857142,0.4791666666666667,0.0,0.6,1.0,0.5,0.0
2,,2,J.Grant u20.5 Pts,Portland Trail Blazers,PropBetGuy,-114,1.14,2.14,7.250199999999999,J.Grant,Boston Celtics,0,0.9999999999999998,,,,,,
8,,8,J.Giddey u18.5 Pts,Oklahoma City Thunder,PropBomb,100,1.0,2.0,9.463399999999998,J.Giddey,Phoenix Suns,0,1.0,,,,,,
13,,13,M.Porter o17.5 Pts,Denver Nuggets,PropBetGuy,-105,1.05,2.05,7.250199999999999,M.Porter,Chicago Bulls,1,0.9999999999999998,,,,,,
16,,16,M.Porter o17.5 Pts,Denver Nuggets,JoeDellera,-105,0.75,1.4642857142857142,3.5672000000000006,M.Porter,Chicago Bulls,1,0.7142857142857142,,,,,,
