,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
0,3,M.Thybulle o2.5 Stl+Blk,Portland Trail Blazers,SBK5065,150,0.7,1.75,7.021100000000004,M.Thybulle,Boston Celtics,0,1.05
