,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
7,17.0,17,J.Embiid o10.5 Rebs,Philadelphia 76ers,JoeDellera,-130,0.5,0.8846153846153846,0.0,J.Embiid,San Antonio Spurs,0,0.3846153846153846,0.4736842105263157,0.0,0.6,1.0,0.5,0.0
17,,17,J.Embiid o10.5 Rebs,Philadelphia 76ers,JoeDellera,-130,0.5,0.8846153846153846,0.0,J.Embiid,San Antonio Spurs,0,0.3846153846153846,,,,,,
