,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
0,7,J.Embiid o3.5 Ast,Philadelphia 76ers,JoeDellera,-120,1.1,2.016666666666667,0.0,J.Embiid,Cleveland Cavaliers,0,0.916666666666667
1,10,A.Reaves o3.5 Ast,Los Angeles Lakers,MrTuttle05,-101,1.01,2.01,3.29,A.Reaves,Houston Rockets,0,0.9999999999999998
2,14,P.Beverley o3.5 Ast,Chicago Bulls,MrTuttle05,112,1.0,2.12,3.29,P.Beverley,Sacramento Kings,1,1.12
