,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,D.Booker o12.5 Rebs+Ast,Noto,-129,1.29,D.Booker,Phoenix Suns,Golden State Warriors,1,2.29,1.0,0.6923076923076923,1,0.8,1,0.7,1
13,C.White o8.5 Rebs+Ast,Noto,-114,1.0,C.White,Chicago Bulls,Denver Nuggets,1,1.8771929824561404,0.8771929824561404,0.375,0,1.0,1,0.6,1
