,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,0.0,0,P.Siakam u33.5 Pts+Rebs+Ast,Toronto Raptors,PropBetGuy,-106,1.06,2.06,4.992199999999999,P.Siakam,Denver Nuggets,1,1.0,0.3275862068965517,0.0,1.0,1.0,0.6,1.0
2,4.0,4,P.Siakam u33.5 Pts+Rebs+Ast,Toronto Raptors,JoeDellera,-106,0.55,1.068867924528302,0.0,P.Siakam,Denver Nuggets,1,0.5188679245283019,0.3275862068965517,0.0,1.0,1.0,0.6,1.0
0,,0,P.Siakam u33.5 Pts+Rebs+Ast,Toronto Raptors,PropBetGuy,-106,1.06,2.06,4.992199999999999,P.Siakam,Denver Nuggets,1,1.0,,,,,,
4,,4,P.Siakam u33.5 Pts+Rebs+Ast,Toronto Raptors,JoeDellera,-106,0.55,1.068867924528302,0.0,P.Siakam,Denver Nuggets,1,0.5188679245283019,,,,,,
