,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,16,17,M.Turner o1.5 3pt M,JoeDellera,110,0.17,0.357,0,Indiana Pacers,M.Turner,Cleveland Cavaliers,1.0,0.1869999999999999
