,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,30,30,30,J.Konchar o6.5 Rebs,SBK5065,-117,0.59,1.0942735042735043,9.0879,Memphis Grizzlies,J.Konchar,Philadelphia 76ers,1,0.5042735042735044
