Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
J.Brunson o32.5 Pts+Ast,JoeDellera,New York Knicks,Dallas Mavericks,0.0,0.4117647058823529,0,0.6,1,0.5,0,-110,1.0,1.9090909090909087,0.9090909090909092,J.Brunson
T.Maxey o27.5 Pts+Ast,Theotherbabs,Philadelphia 76ers,Houston Rockets,1.0,0.7,1,0.4,0,0.7,1,-110,1.0,1.9090909090909087,0.9090909090909092,T.Maxey
K.Irving u35.5 Pts+Ast,Rotowire Prizepicks,Dallas Mavericks,New York Knicks,1.0,0.8235294117647058,1,0.8,1,0.8,1,100,1.5,3.0,1.5,K.Irving
J.Giddey o15.5 Pts+Ast,Rotowire Sleeper,Chicago Bulls,Orlando Magic,0.0,0.7894736842105263,1,0.8,1,0.6,1,100,1.5,3.0,1.5,J.Giddey
J.Ivey u27.5 Pts+Ast,Rotowire Prizepicks,Detroit Pistons,Memphis Grizzlies,0.0,0.7777777777777778,1,0.6,1,0.8,1,100,1.5,3.0,1.5,J.Ivey
V.Wembanyama u29.5 Pts+Ast,Rotowire Prizepicks,San Antonio Spurs,Los Angeles Lakers,1.0,0.5333333333333333,1,0.0,0,0.5,0,100,1.5,3.0,1.5,V.Wembanyama
N.Reid o13.5 Pts+Ast,ThePropfessor_,Minnesota Timberwolves,Sacramento Kings,1.0,0.6470588235294118,1,0.6,1,0.7,1,-110,1.1,2.1,1.0,N.Reid
D.Schroder o24.5 Pts+Ast,Markus_Markets,Brooklyn Nets,Phoenix Suns,0.0,0.4705882352941176,0,0.4,0,0.4,0,-115,1.0,1.869565217391304,0.8695652173913042,D.Schroder
C.Sexton o23.5 Pts+Ast,Rotowire Sleeper,Utah Jazz,Denver Nuggets,1.0,0.2941176470588235,0,0.4,0,0.3,0,100,1.5,3.0,1.5,C.Sexton
C.Sexton u25.5 Pts+Ast,Rotowire Prizepicks,Utah Jazz,Denver Nuggets,1.0,0.8823529411764706,1,0.8,1,0.9,1,100,1.5,3.0,1.5,C.Sexton
N.Powell o20.5 Pts+Ast,Rotowire Prizepicks,Los Angeles Clippers,Washington Wizards,0.0,0.8,1,0.6,1,0.8,1,100,1.5,3.0,1.5,N.Powell
J.Giddey o15.5 Pts+Ast,Rotowire Prizepicks,Chicago Bulls,Orlando Magic,0.0,0.7894736842105263,1,0.8,1,0.6,1,100,1.5,3.0,1.5,J.Giddey
J.Giddey o14.5 Pts+Ast,Rotowire Prizepicks,Chicago Bulls,Orlando Magic,0.0,0.7894736842105263,1,0.8,1,0.6,1,100,1.5,3.0,1.5,J.Giddey
S.Barnes u28.5 Pts+Ast,Rotowire Prizepicks,Toronto Raptors,New Orleans Pelicans,0.0,0.5714285714285714,1,0.6,1,0.5714285714285714,1,100,1.5,3.0,1.5,S.Barnes
