Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
D.Bane o24.5 Pts+Rebs,JoeDellera,Memphis Grizzlies,Detroit Pistons,1.0,0.2727272727272727,0,0.2,0,0.2,0,-113.0,1.0,1.8849557522123888,0.8849557522123894,D.Bane
J.Poeltl o26.5 Pts+Rebs,Mjaybrxd,Toronto Raptors,New Orleans Pelicans,0.0,0.5555555555555556,1,0.8,1,0.5,0,-120.0,1.0,1.8333333333333333,0.8333333333333335,J.Poeltl
J.Jackson o26.5 Pts+Rebs,Rotowire Sleeper,Memphis Grizzlies,Detroit Pistons,1.0,0.625,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,J.Jackson
N.Powell o22.5 Pts+Rebs,Rotowire Prizepicks,Los Angeles Clippers,Washington Wizards,0.0,0.6666666666666666,1,0.4,0,0.7,1,100.0,1.5,3.0,1.5,N.Powell
T.Murphy o22.5 Pts+Rebs,Rotowire Prizepicks,New Orleans Pelicans,Toronto Raptors,1.0,0.6666666666666666,1,0.8,1,0.6666666666666666,1,100.0,1.5,3.0,1.5,T.Murphy
J.Collins u28.5 Pts+Rebs,Rotowire Prizepicks,Utah Jazz,Denver Nuggets,1.0,0.6470588235294118,1,0.4,0,0.5,0,100.0,1.5,3.0,1.5,J.Collins
D.Booker u32.5 Pts+Rebs,Rotowire Prizepicks,Phoenix Suns,Brooklyn Nets,1.0,0.6470588235294118,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,D.Booker
K.Towns o36.5 Pts+Rebs,Rotowire Sleeper,New York Knicks,Dallas Mavericks,0.0,0.5,0,0.6,1,0.7,1,100.0,1.5,3.0,1.5,K.Towns
S.Sharpe o22.5 Pts+Rebs,Rotowire Prizepicks,Portland Trail Blazers,Indiana Pacers,0.0,0.4,0,0.6,1,0.4,0,100.0,1.5,3.0,1.5,S.Sharpe
S.Aldama o16.5 Pts+Rebs,Rotowire Prizepicks,Memphis Grizzlies,Detroit Pistons,1.0,0.7222222222222222,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,S.Aldama
J.Green u22.5 Pts+Rebs,Rotowire Prizepicks,Houston Rockets,Philadelphia 76ers,0.0,0.6923076923076923,1,1.0,1,0.9,1,100.0,1.5,3.0,1.5,J.Green
K.Dunn o11.5 Pts+Rebs,Rotowire Sleeper,Los Angeles Clippers,Washington Wizards,0.0,0.5263157894736842,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,K.Dunn
