,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,1,1,5,5,5,5,L.Markkanen o6.5 Rebs,SBK5065,-130,0.65,1.15,-7.1708,Utah Jazz,L.Markkanen,Cleveland Cavaliers,0.0,0.4999999999999999,0.6428571428571429,1,0.8,1,0.8,1
1,6,6,15,15,15,17,D.Sabonis o12.5 Rebs,JoeDellera,-130,1.0,1.7692307692307692,2.9694,Sacramento Kings,D.Sabonis,Charlotte Hornets,1.0,0.7692307692307692,0.4878048780487805,0,0.6,1,0.6,1
