Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
E.Mobley u1.5 3pt M,PvB_Bets,Cleveland Cavaliers,Oklahoma City Thunder,0.0,0.7297297297297297,1,0.6,1,0.4,0,-160,1.0,1.625,0.625,E.Mobley
K.Dunn u7.5 Pts,kylemurray03,Los Angeles Clippers,Portland Trail Blazers,0.0,0.6666666666666666,1,1.0,1,0.8,1,-130,1.3,2.3,0.9999999999999998,K.Dunn
A.Nesmith o12.5 Pts+Rebs+Ast,Rotowire Sleeper,Indiana Pacers,Detroit Pistons,0.0,0.6666666666666666,1,0.8,1,0.6666666666666666,1,100,1.5,3.0,1.5,A.Nesmith
K.Ellis o8.5 Pts+Rebs+Ast,Rotowire Sleeper,Sacramento Kings,Houston Rockets,1.0,0.6578947368421053,1,1.0,1,0.9,1,100,1.5,3.0,1.5,K.Ellis
A.Wiggins o12.5 Pts+Rebs+Ast,Rotowire Prizepicks_duplicate,Oklahoma City Thunder,Cleveland Cavaliers,1.0,0.5897435897435898,1,0.8,1,0.8,1,100,1.5,3.0,1.5,A.Wiggins
T.Haliburton u32.5 Pts+Rebs+Ast,TopShelfAction,Indiana Pacers,Detroit Pistons,0.0,0.575,1,0.4,0,0.5,0,-125,1.0,1.8,0.8,T.Haliburton
F.VanVleet u6.5 Ast,TopShelfAction,Houston Rockets,Sacramento Kings,0.0,0.5675675675675675,1,0.4,0,0.5,0,-115,0.8,1.4956521739130435,0.6956521739130435,F.VanVleet
J.Harden o5.5 Rebs,TopShelfAction,Los Angeles Clippers,Portland Trail Blazers,0.0,0.5675675675675675,1,0.4,0,0.4,0,140,0.5,1.2,0.7,J.Harden
A.Wiggins o12.5 Pts+Rebs,Rotowire Prizepicks_duplicate,Oklahoma City Thunder,Cleveland Cavaliers,1.0,0.5641025641025641,1,0.8,1,0.8,1,100,1.5,3.0,1.5,A.Wiggins
T.Jones o5.5 Ast,JoeDellera_duplicate,Phoenix Suns,Washington Wizards,0.0,0.5526315789473685,1,0.4,0,0.4,0,-115,1.0,1.869565217391304,0.8695652173913042,T.Jones
T.Jones o5.5 Ast,MJCLocks_duplicate,Phoenix Suns,Washington Wizards,0.0,0.5526315789473685,1,0.4,0,0.4,0,-120,1.0,1.8333333333333333,0.8333333333333335,T.Jones
J.Allen o24.5 Pts+Rebs,therocketplays,Cleveland Cavaliers,Oklahoma City Thunder,0.0,0.5128205128205128,1,0.8,1,0.6,1,-115,1.15,2.1499999999999995,0.9999999999999996,J.Allen
J.Allen o10.5 Rebs,TopShelfAction,Cleveland Cavaliers,Oklahoma City Thunder,0.0,0.4871794871794871,0,0.6,1,0.4,0,100,0.7,1.4,0.7,J.Allen
I.Zubac o12.5 Rebs,kylemurray03,Los Angeles Clippers,Portland Trail Blazers,0.0,0.4358974358974359,0,0.6,1,0.5,0,-115,1.15,2.1499999999999995,0.9999999999999996,I.Zubac
J.Green o25.5 Pts+Ast,Rotowire Prizepicks_duplicate,Houston Rockets,Sacramento Kings,0.0,0.3333333333333333,0,0.6,1,0.6,1,100,1.5,3.0,1.5,J.Green
