Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
J.Embiid u38.5 Pts+Rebs+Ast,allanlemdfs,Philadelphia 76ers,Miami Heat,0.0,1.0,1,1.0,1,1.0,1,-109,1.09,2.0900000000000003,1.0000000000000002,J.Embiid
J.Giddey o21.5 Pts+Rebs+Ast,Rotowire Sleeper,Chicago Bulls,Detroit Pistons,0.0,0.7857142857142857,1,0.6,1,0.7,1,100,1.5,3.0,1.5,J.Giddey
C.Cunningham o39.5 Pts+Rebs+Ast,sandyplashkes,Detroit Pistons,Chicago Bulls,1.0,0.4666666666666667,0,0.6,1,0.5,0,-116,1.16,2.16,0.9999999999999998,C.Cunningham
C.Cunningham o39.5 Pts+Rebs+Ast,LinesAtLunch,Detroit Pistons,Chicago Bulls,1.0,0.4666666666666667,0,0.6,1,0.5,0,-116,1.16,2.16,0.9999999999999998,C.Cunningham
T.Harris o23.5 Pts+Rebs+Ast,Rotowire Prizepicks,Detroit Pistons,Chicago Bulls,1.0,0.5333333333333333,1,0.6,1,0.7,1,100,1.5,3.0,1.5,T.Harris
J.Suggs o24.5 Pts+Rebs+Ast,gneiffer07,Orlando Magic,Phoenix Suns,0.0,0.5714285714285714,1,0.4,0,0.6,1,-120,1.2,2.2,1.0000000000000002,J.Suggs
T.Jones o20.5 Pts+Rebs+Ast,Rotowire Prizepicks,Phoenix Suns,Orlando Magic,1.0,0.4285714285714285,0,0.4,0,0.5,0,100,1.5,3.0,1.5,T.Jones
C.Cunningham o39.5 Pts+Rebs+Ast,JoeDellera,Detroit Pistons,Chicago Bulls,1.0,0.4666666666666667,0,0.6,1,0.5,0,-110,1.0,1.9090909090909087,0.9090909090909092,C.Cunningham
J.Giddey o21.5 Pts+Rebs+Ast,ccentral,Chicago Bulls,Detroit Pistons,0.0,0.7857142857142857,1,0.6,1,0.7,1,-120,1.0,1.8333333333333333,0.8333333333333335,J.Giddey
C.Carrington o16.5 Pts+Rebs+Ast,Rotowire Prizepicks,Washington Wizards,New York Knicks,0.0,0.6666666666666666,1,0.8,1,0.8,1,100,1.5,3.0,1.5,C.Carrington
I.Zubac o29.5 Pts+Rebs+Ast,Rotowire Sleeper,Los Angeles Clippers,Golden State Warriors,1.0,0.5714285714285714,1,0.4,0,0.5,0,100,1.5,3.0,1.5,I.Zubac
