,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
0,1,B.Adebayo u3.5 Ast,Miami Heat,The_Oddsmaker,-110,1.1,2.1,0,B.Adebayo,Milwaukee Bucks,1,1.0
1,4,K.Lowry o3.5 Ast,Miami Heat,PropBomb,117,1.0,2.17,0,K.Lowry,Milwaukee Bucks,1,1.17
2,7,D.Bane o3.5 Ast,Memphis Grizzlies,JoeDellera,-135,1.0,1.7407407407407407,0,D.Bane,Los Angeles Lakers,0,0.7407407407407407
