,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,J.Tatum,Boston Celtics,Cleveland Cavaliers,0,41.58,33,6,13,1,1,2,.570,.480,.320,3.1,32.7,18.8,24.1,1.3,2.4,40.0,111,102,5.3,50000000011
1,J.Brown,Boston Celtics,Cleveland Cavaliers,0,40.39,28,3,9,1,0,2,.783,.824,.176,6.4,19.7,13.5,13.8,1.4,0.0,24.2,142,106,9.6,50000000011
2,A.Horford,Boston Celtics,Cleveland Cavaliers,0,38.46,2,2,7,0,0,0,.143,.143,.857,10.0,11.8,11.0,6.2,0.0,0.0,8.9,80,111,-8.1,50000000011
3,J.Holiday,Boston Celtics,Cleveland Cavaliers,0,37.40,18,5,8,0,1,3,.827,.850,.400,6.9,18.2,12.9,19.9,0.0,2.7,15.6,162,108,12.4,50000000011
4,D.White,Boston Celtics,Cleveland Cavaliers,0,36.54,12,3,3,1,1,3,.446,.423,.615,0.0,9.3,4.9,10.9,1.5,2.7,19.3,98,106,-0.9,50000000011
5,P.Pritchard,Boston Celtics,Cleveland Cavaliers,0,22.20,5,3,3,0,0,1,.625,.625,.500,5.8,10.2,8.2,17.6,0.0,0.0,11.1,127,112,0.7,50000000011
6,S.Hauser,Boston Celtics,Cleveland Cavaliers,0,9.56,6,0,0,0,0,2,1.000,1.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,19.9,124,114,8.0,50000000011
7,L.Kornet,Boston Celtics,Cleveland Cavaliers,0,7.51,2,0,1,0,1,0,1.000,1.000,.000,0.0,14.6,7.7,0.0,0.0,12.7,6.3,200,100,5.0,50000000011
8,O.Brissett,Boston Celtics,Cleveland Cavaliers,0,1.00,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,114,-3.5,50000000011
9,S.Mykhailiuk,Boston Celtics,Cleveland Cavaliers,0,1.00,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,114,-24.9,50000000011
10,J.Springer,Boston Celtics,Cleveland Cavaliers,0,1.00,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,114,-4.0,50000000011
11,J.Walsh,Boston Celtics,Cleveland Cavaliers,0,0.56,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,114,-3.2,50000000011
12,D.Mitchell,Cleveland Cavaliers,Boston Celtics,1,43.24,33,3,6,2,0,7,.708,.705,.545,0.0,17.9,8.4,14.6,2.5,0.0,26.8,143,118,16.6,50000000011
13,D.Garland,Cleveland Cavaliers,Boston Celtics,1,37.51,15,6,3,0,1,1,.472,.433,.400,0.0,10.3,4.8,26.8,0.0,2.8,23.5,99,124,-2.5,50000000011
14,M.Strus,Cleveland Cavaliers,Boston Celtics,1,37.27,6,2,5,0,0,2,.375,.375,.750,0.0,17.3,8.1,7.7,0.0,0.0,12.0,77,124,-7.5,50000000011
15,E.Mobley,Cleveland Cavaliers,Boston Celtics,1,37.06,17,1,8,1,0,0,.690,.636,.091,9.2,17.5,13.1,4.8,1.5,0.0,20.6,118,121,1.3,50000000011
16,I.Okoro,Cleveland Cavaliers,Boston Celtics,1,17.47,2,1,1,1,0,0,.143,.143,.571,0.0,7.3,3.4,8.1,3.1,0.0,22.4,34,120,-14.2,50000000011
17,C.LeVert,Cleveland Cavaliers,Boston Celtics,1,29.37,15,1,6,0,0,1,.582,.542,.250,7.7,17.5,12.3,6.2,0.0,0.0,23.3,116,124,1.9,50000000011
18,D.Wade,Cleveland Cavaliers,Boston Celtics,1,16.48,5,3,3,0,1,1,.417,.417,.667,6.8,15.4,10.8,28.3,0.0,6.2,17.8,112,120,5.5,50000000011
19,S.Merrill,Cleveland Cavaliers,Boston Celtics,1,10.53,0,0,0,0,0,0,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0,128,-11.4,50000000011
