,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,G.Antetokounmpo,Milwaukee Bucks,Atlanta Hawks,0,37.41,36,8,16,3,1,0,.620,.545,.045,14.2,35.5,25.8,36.8,3.9,2.2,39.5,129,105,12.0,300000030
1,P.Beverley,Milwaukee Bucks,Atlanta Hawks,0,36.07,18,5,5,1,1,2,.765,.700,.500,0.0,15.5,8.4,19.0,1.4,2.3,15.1,162,116,7.0,300000030
2,K.Middleton,Milwaukee Bucks,Atlanta Hawks,0,35.48,21,6,6,1,0,3,1.050,1.050,.300,0.0,18.7,10.2,26.0,1.4,0.0,14.3,185,117,9.6,300000030
3,M.Beasley,Milwaukee Bucks,Atlanta Hawks,0,35.02,10,2,1,0,0,2,.417,.417,.750,0.0,3.2,1.7,7.3,0.0,0.0,17.2,83,124,-11.2,300000030
4,B.Lopez,Milwaukee Bucks,Atlanta Hawks,0,32.50,13,0,3,0,2,1,1.152,1.167,.333,0.0,10.2,5.6,0.0,0.0,5.1,12.2,138,118,-1.9,300000030
5,B.Portis,Milwaukee Bucks,Atlanta Hawks,0,21.19,13,2,4,2,0,0,.597,.600,.200,0.0,20.9,11.4,15.3,4.6,0.0,23.7,123,109,3.6,300000030
6,P.Connaughton,Milwaukee Bucks,Atlanta Hawks,0,16.19,4,4,3,0,0,0,.420,.333,.667,8.2,13.7,11.2,29.4,0.0,0.0,16.4,108,121,-6.3,300000030
7,J.Crowder,Milwaukee Bucks,Atlanta Hawks,0,13.27,5,0,2,0,0,0,.396,.200,.600,9.9,8.3,9.0,0.0,0.0,0.0,25.3,83,123,-16.1,300000030
8,A.Green,Milwaukee Bucks,Atlanta Hawks,0,11.27,2,0,0,0,1,0,.333,.333,.667,0.0,0.0,0.0,0.0,0.0,7.4,12.2,68,119,-10.1,300000030
9,D.Murray,Atlanta Hawks,Milwaukee Bucks,1,42.04,20,12,8,0,0,3,.482,.447,.526,2.7,22.2,11.6,40.3,0.0,0.0,26.5,101,128,-3.5,300000030
10,B.Bogdanovic,Atlanta Hawks,Milwaukee Bucks,1,37.23,38,4,10,1,0,5,.693,.630,.391,3.0,32.1,16.3,19.3,1.3,0.0,35.2,130,124,9.6,300000030
11,D.Hunter,Atlanta Hawks,Milwaukee Bucks,1,34.45,13,1,2,1,0,2,.484,.462,.385,0.0,7.7,3.5,3.9,1.4,0.0,18.0,94,127,-6.6,300000030
12,V.Krejci,Atlanta Hawks,Milwaukee Bucks,1,32.12,8,1,2,1,0,2,.800,.800,.800,0.0,8.3,3.8,4.0,1.5,0.0,6.7,159,126,-0.9,300000030
13,C.Capela,Atlanta Hawks,Milwaukee Bucks,1,26.58,10,2,8,1,2,0,.556,.556,.000,12.4,24.7,18.0,10.8,1.8,7.1,14.4,133,118,3.7,300000030
14,B.Fernando,Atlanta Hawks,Milwaukee Bucks,1,21.02,10,2,4,0,1,0,.601,.571,.000,10.6,12.7,11.6,13.9,0.0,4.6,19.2,124,125,-1.5,300000030
15,W.Matthews,Atlanta Hawks,Milwaukee Bucks,1,18.22,9,1,1,1,0,1,.500,.500,.333,6.1,0.0,3.3,8.3,2.7,0.0,21.2,111,125,-2.6,300000030
16,G.Mathews,Atlanta Hawks,Milwaukee Bucks,1,17.22,3,1,1,0,0,1,.500,.500,1.000,0.0,7.7,3.5,7.0,0.0,0.0,7.5,115,130,-4.8,300000030
17,T.Forrest,Atlanta Hawks,Milwaukee Bucks,1,5.56,2,0,1,0,0,0,.333,.333,.000,18.8,0.0,10.2,0.0,0.0,0.0,29.2,65,131,-18.3,300000030
18,D.Windler,Atlanta Hawks,Milwaukee Bucks,1,3.56,0,0,2,0,0,0,.000,.000,1.000,0.0,67.8,30.9,0.0,0.0,0.0,11.0,0,123,-14.5,300000030
19,J.Tatum,Boston Celtics,New Orleans Pelicans,0,35.30,23,4,9,0,0,3,.676,.676,.353,3.5,20.4,13.2,21.2,0.0,0.0,28.6,109,106,3.3,300000030
20,J.Holiday,Boston Celtics,New Orleans Pelicans,0,35.19,13,7,8,2,1,3,.650,.650,.600,3.5,18.0,11.8,29.5,3.0,2.7,17.8,117,97,7.9,300000030
