,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,M.Sasser,Detroit Pistons,Boston Celtics,0,34.25,8,6,4,1,0,0,.333,.333,.167,3.0,8.4,5.8,27.5,1.5,0.0,20.4,74,131,-10.3,300000018
1,S.Umude,Detroit Pistons,Boston Celtics,0,34.04,10,1,6,0,0,1,.601,.500,.571,3.1,14.1,8.8,4.4,0.0,0.0,12.8,115,132,-6.8,300000018
2,J.Ivey,Detroit Pistons,Boston Celtics,0,29.08,21,5,5,0,1,1,.553,.553,.211,3.6,13.2,8.6,42.2,0.0,3.6,35.3,101,131,0.4,300000018
3,J.Duren,Detroit Pistons,Boston Celtics,0,21.55,8,0,9,0,0,0,.508,.429,.000,0.0,39.4,20.5,0.0,0.0,0.0,21.1,79,121,-11.2,300000018
4,I.Stewart,Detroit Pistons,Boston Celtics,0,17.15,5,1,5,0,0,1,.833,.833,.667,6.0,22.3,14.5,9.1,0.0,0.0,8.1,171,129,2.4,300000018
5,J.Wiseman,Detroit Pistons,Boston Celtics,0,26.05,12,3,5,1,2,0,.510,.400,.000,16.0,3.7,9.6,19.3,2.0,8.0,22.9,117,128,1.0,300000018
6,E.Fournier,Detroit Pistons,Boston Celtics,0,22.18,3,4,1,0,0,1,.167,.167,.778,0.0,4.3,2.2,25.4,0.0,0.0,21.0,52,137,-17.2,300000018
7,M.Flynn,Detroit Pistons,Boston Celtics,0,18.24,11,1,2,2,0,2,.564,.500,.625,0.0,10.4,5.4,9.3,5.6,0.0,24.8,118,120,6.9,300000018
8,T.Evbuomwan,Detroit Pistons,Boston Celtics,0,17.49,11,0,2,1,0,2,.935,1.000,.400,0.0,10.8,5.6,0.0,2.9,0.0,18.1,137,127,6.4,300000018
9,T.Gibson,Detroit Pistons,Boston Celtics,0,10.57,3,0,2,1,0,1,.750,.750,1.000,0.0,17.5,9.1,0.0,4.7,0.0,8.5,139,119,1.6,300000018
10,T.Brown,Detroit Pistons,Boston Celtics,0,7.40,2,0,2,0,0,0,.500,.500,.500,0.0,25.0,13.0,0.0,0.0,0.0,12.2,98,127,-6.8,300000018
11,P.Pritchard,Boston Celtics,Detroit Pistons,1,37.58,23,7,2,0,0,5,.773,.750,.643,2.5,2.7,2.6,26.9,0.0,0.0,19.5,149,111,5.1,300000018
12,D.White,Boston Celtics,Detroit Pistons,1,36.33,22,10,10,2,1,6,.550,.550,.600,0.0,28.5,13.7,40.4,2.8,2.4,27.5,118,96,7.5,300000018
13,J.Brown,Boston Celtics,Detroit Pistons,1,30.24,31,3,7,1,0,3,.659,.625,.300,0.0,24.0,11.5,18.5,1.7,0.0,38.2,120,102,3.8,300000018
