,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,D.Bane,Memphis Grizzlies,Atlanta Hawks,0,36.20,37,6,6,1,1,5,.669,.620,.560,0.0,16.2,8.6,24.1,1.3,2.5,33.3,140,119,12.5,1223
1,J.Morant,Memphis Grizzlies,Atlanta Hawks,0,36.07,30,11,6,1,1,1,.590,.580,.120,0.0,16.3,8.7,46.6,1.3,2.5,32.1,126,119,6.3,1223
2,V.Williams,Memphis Grizzlies,Atlanta Hawks,0,35.07,5,1,11,2,0,1,.417,.417,.833,6.4,25.1,16.3,2.9,2.8,0.0,8.1,99,114,-6.2,1223
3,B.Biyombo,Memphis Grizzlies,Atlanta Hawks,0,29.04,8,3,11,1,0,0,.463,.500,.000,26.9,13.5,19.7,11.0,1.7,0.0,13.5,125,121,-2.7,1223
4,J.Jackson,Memphis Grizzlies,Atlanta Hawks,0,23.52,20,0,2,0,0,1,.850,.850,.200,9.4,0.0,4.4,0.0,0.0,0.0,23.5,142,129,-0.8,1223
5,S.Aldama,Memphis Grizzlies,Atlanta Hawks,0,27.06,6,3,4,0,1,1,.381,.357,.571,0.0,14.5,7.7,11.4,0.0,3.3,13.4,93,122,-6.2,1223
6,Z.Williams,Memphis Grizzlies,Atlanta Hawks,0,23.28,8,3,3,0,0,1,.429,.438,.375,4.8,8.3,6.7,14.0,0.0,0.0,17.9,102,126,-8.7,1223
7,X.Tillman,Memphis Grizzlies,Atlanta Hawks,0,15.37,6,0,3,1,2,0,.429,.429,.000,14.3,6.3,10.0,0.0,3.1,11.6,18.3,111,113,0.0,1223
8,J.Konchar,Memphis Grizzlies,Atlanta Hawks,0,13.19,5,2,5,0,2,1,.833,.833,.667,8.4,29.4,19.6,16.8,0.0,13.6,9.2,187,111,13.8,1223
9,T.Young,Atlanta Hawks,Memphis Grizzlies,1,40.56,30,13,5,1,1,3,.554,.521,.417,0.0,13.6,6.4,47.5,1.2,1.8,29.7,125,127,5.2,1223
