,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,J.Brown,Boston Celtics,Indiana Pacers,0,44.27,29,2,6,3,1,4,.588,.591,.364,4.7,9.6,7.1,7.7,3.5,1.9,28.1,111,109,3.7,50000000027
1,J.Tatum,Boston Celtics,Indiana Pacers,0,43.46,26,8,13,1,0,3,.492,.481,.423,7.2,24.4,15.7,31.4,1.2,0.0,32.5,101,110,-0.8,50000000027
2,D.White,Boston Celtics,Indiana Pacers,0,42.04,16,4,4,5,3,2,.571,.571,.643,2.5,7.6,5.0,14.3,6.2,5.9,15.0,132,101,9.9,50000000027
3,A.Horford,Boston Celtics,Indiana Pacers,0,39.34,7,5,8,1,1,1,.717,.625,.750,5.3,16.2,10.7,16.1,1.3,2.1,5.6,180,112,4.1,50000000027
4,J.Holiday,Boston Celtics,Indiana Pacers,0,38.01,17,2,9,0,0,2,.632,.615,.462,2.7,22.4,12.5,8.1,0.0,0.0,17.2,126,114,-1.4,50000000027
5,S.Hauser,Boston Celtics,Indiana Pacers,0,14.08,5,1,1,0,1,1,.363,.250,.833,0.0,7.5,3.7,9.3,0.0,5.9,25.2,78,115,-9.3,50000000027
6,P.Pritchard,Boston Celtics,Indiana Pacers,0,9.12,5,0,1,0,0,1,.868,.750,1.000,11.3,0.0,5.7,0.0,0.0,0.0,14.2,189,121,4.7,50000000027
7,X.Tillman,Boston Celtics,Indiana Pacers,0,8.48,0,0,2,0,0,0,.000,.000,.000,23.7,0.0,12.0,0.0,0.0,0.0,15.4,45,122,-19.2,50000000027
8,P.Siakam,Indiana Pacers,Boston Celtics,1,39.12,19,3,10,0,0,0,.470,.444,.167,10.9,16.0,13.5,12.2,0.0,0.0,26.3,98,117,-3.1,50000000027
9,A.Nembhard,Indiana Pacers,Boston Celtics,1,38.37,24,10,6,1,1,3,.651,.639,.333,5.5,10.8,8.2,45.1,1.3,2.8,24.7,130,114,12.2,50000000027
10,A.Nesmith,Indiana Pacers,Boston Celtics,1,35.29,14,1,6,1,0,1,.513,.409,.545,0.0,17.6,8.9,3.9,1.5,0.0,17.1,118,113,-0.2,50000000027
11,M.Turner,Indiana Pacers,Boston Celtics,1,27.15,8,1,4,0,0,2,.581,.500,.833,0.0,15.3,7.7,4.8,0.0,0.0,17.7,76,117,-10.0,50000000027
12,B.Sheppard,Indiana Pacers,Boston Celtics,1,20.41,3,0,3,1,0,1,.375,.375,.750,5.2,10.1,7.7,0.0,2.5,0.0,8.6,96,113,-4.2,50000000027
13,O.Toppin,Indiana Pacers,Boston Celtics,1,29.12,12,2,7,1,0,2,.667,.667,.444,3.7,21.4,12.6,10.3,1.8,0.0,16.7,113,111,3.1,50000000027
14,T.McConnell,Indiana Pacers,Boston Celtics,1,25.12,15,4,5,1,0,0,.444,.438,.063,4.2,16.6,10.5,28.6,2.1,0.0,31.5,101,112,0.6,50000000027
15,D.McDermott,Indiana Pacers,Boston Celtics,1,12.34,3,3,1,0,1,1,1.500,1.500,1.000,0.0,8.3,4.2,31.7,0.0,8.5,3.5,260,115,14.1,50000000027
16,I.Jackson,Indiana Pacers,Boston Celtics,1,11.48,4,0,5,0,2,0,.500,.500,.000,36.2,8.8,22.4,0.0,0.0,18.1,18.8,109,109,-4.3,50000000027
