,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,J.Tatum,Boston Celtics,Indiana Pacers,0,43.57,36,8,10,1,2,5,.647,.630,.435,2.7,25.9,13.8,33.7,1.2,3.2,30.0,141,117,12.6,50000000025
1,J.Holiday,Boston Celtics,Indiana Pacers,0,38.07,14,3,9,3,1,1,.574,.450,.600,6.1,23.2,14.3,11.1,4.0,1.8,18.9,108,112,-0.4,50000000025
2,J.Brown,Boston Celtics,Indiana Pacers,0,38.02,24,3,2,1,1,1,.607,.583,.278,0.0,6.6,3.2,14.4,1.3,1.8,25.8,119,121,-1.3,50000000025
3,D.White,Boston Celtics,Indiana Pacers,0,35.28,13,7,5,0,4,2,.477,.364,.727,3.3,14.2,8.6,27.1,0.0,7.8,18.2,125,117,2.6,50000000025
4,A.Horford,Boston Celtics,Indiana Pacers,0,34.49,23,0,5,1,3,7,.821,.821,.857,10.1,7.3,8.7,0.0,1.5,6.0,20.4,145,117,10.1,50000000025
5,P.Pritchard,Boston Celtics,Indiana Pacers,0,14.28,2,3,2,0,0,0,.333,.333,.667,0.0,17.5,8.4,27.9,0.0,0.0,13.1,86,124,-10.3,50000000025
6,S.Hauser,Boston Celtics,Indiana Pacers,0,13.26,0,0,1,0,0,0,.000,.000,1.000,0.0,9.4,4.5,0.0,0.0,0.0,10.6,0,125,-20.3,50000000025
7,X.Tillman,Boston Celtics,Indiana Pacers,0,12.59,2,0,1,1,0,0,1.000,1.000,.000,0.0,9.7,4.7,0.0,3.9,0.0,7.3,77,117,-5.8,50000000025
8,O.Brissett,Boston Celtics,Indiana Pacers,0,8.44,0,0,1,0,1,0,,,,0.0,14.5,7.0,0.0,0.0,8.0,0.0,0,117,-6.5,50000000025
9,A.Nembhard,Indiana Pacers,Boston Celtics,1,39.24,32,9,4,0,0,4,.703,.667,.333,0.0,11.9,6.2,34.9,0.0,0.0,27.9,136,125,10.5,50000000025
10,M.Turner,Indiana Pacers,Boston Celtics,1,38.40,22,1,10,0,0,0,.619,.563,.188,3.3,27.2,15.7,3.6,0.0,0.0,26.1,96,122,-5.0,50000000025
11,P.Siakam,Indiana Pacers,Boston Celtics,1,36.17,22,6,3,1,0,0,.557,.500,.167,7.0,3.2,5.0,23.3,1.4,0.0,25.4,122,123,3.0,50000000025
12,A.Nesmith,Indiana Pacers,Boston Celtics,1,34.09,4,4,5,1,0,0,.500,.500,.500,3.7,13.7,8.9,13.0,1.5,0.0,6.5,111,121,-2.7,50000000025
13,B.Sheppard,Indiana Pacers,Boston Celtics,1,25.35,0,1,3,1,0,0,.000,.000,.750,4.9,9.2,7.1,4.1,2.0,0.0,6.9,37,120,-10.4,50000000025
14,T.McConnell,Indiana Pacers,Boston Celtics,1,29.23,23,6,9,1,0,1,.643,.618,.235,8.6,27.9,18.6,33.0,1.7,0.0,28.5,133,118,11.5,50000000025
15,O.Toppin,Indiana Pacers,Boston Celtics,1,23.16,4,3,3,0,0,0,.333,.333,.000,0.0,15.1,7.8,14.8,0.0,0.0,13.4,77,125,-6.0,50000000025
16,I.Jackson,Indiana Pacers,Boston Celtics,1,9.20,2,0,5,0,1,0,.250,.250,.000,13.5,50.2,32.5,0.0,0.0,13.9,19.0,72,109,-7.0,50000000025
17,D.McDermott,Indiana Pacers,Boston Celtics,1,3.56,2,2,1,0,0,0,1.000,1.000,.000,32.1,0.0,15.4,72.2,0.0,0.0,11.3,207,127,24.8,50000000025
