,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,S.Gilgeous-Alexander,Oklahoma City Thunder,Los Angeles Clippers,0,33.44,19,4,2,0,2,0,.487,.375,.188,4.0,3.7,3.8,17.0,0.0,6.5,29.5,107,142,-8.4,1000016
1,C.Holmgren,Oklahoma City Thunder,Los Angeles Clippers,0,33.07,8,5,5,0,1,0,.316,.200,.200,0.0,19.1,9.8,18.5,0.0,3.3,19.0,88,140,-10.7,1000016
2,L.Dort,Oklahoma City Thunder,Los Angeles Clippers,0,33.06,19,1,1,0,0,5,.873,.850,.800,0.0,3.8,2.0,4.4,0.0,0.0,19.4,122,146,-0.5,1000016
3,J.Williams,Oklahoma City Thunder,Los Angeles Clippers,0,32.44,25,7,3,0,0,2,.816,.786,.214,0.0,11.6,5.9,37.6,0.0,0.0,27.3,134,143,2.8,1000016
4,J.Giddey,Oklahoma City Thunder,Los Angeles Clippers,0,19.14,9,4,4,0,0,1,.500,.500,.333,6.9,19.7,13.5,31.2,0.0,0.0,21.6,128,142,1.1,1000016
5,I.Joe,Oklahoma City Thunder,Los Angeles Clippers,0,23.25,15,3,6,2,0,5,1.071,1.071,.857,17.1,16.2,16.6,19.4,4.5,0.0,13.8,208,132,21.8,1000016
6,A.Wiggins,Oklahoma City Thunder,Los Angeles Clippers,0,16.51,7,2,4,1,0,1,.875,.875,.250,0.0,30.0,15.4,17.0,3.1,0.0,11.0,181,132,9.5,1000016
7,K.Williams,Oklahoma City Thunder,Los Angeles Clippers,0,16.14,3,1,6,1,1,1,.375,.375,1.000,16.4,31.1,24.0,7.6,3.2,6.7,14.2,95,128,-1.8,1000016
8,C.Wallace,Oklahoma City Thunder,Los Angeles Clippers,0,14.55,5,1,2,1,1,1,.625,.625,.500,17.9,0.0,8.7,9.0,3.5,7.3,12.4,152,135,6.7,1000016
9,V.Micic,Oklahoma City Thunder,Los Angeles Clippers,0,11.18,7,2,1,0,0,0,.788,.750,.250,0.0,11.2,5.7,29.0,0.0,0.0,18.2,172,145,4.3,1000016
10,O.Dieng,Oklahoma City Thunder,Los Angeles Clippers,0,4.14,0,0,1,0,0,0,.000,.000,1.000,0.0,29.8,15.3,0.0,0.0,0.0,21.8,0,140,-30.5,1000016
11,O.Sarr,Oklahoma City Thunder,Los Angeles Clippers,0,1.06,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,148,-8.5,1000016
12,J.Harden,Los Angeles Clippers,Oklahoma City Thunder,1,40.32,16,8,5,0,1,4,.538,.500,.714,0.0,16.4,8.0,23.1,0.0,2.4,17.7,134,131,-1.5,1000016
13,K.Leonard,Los Angeles Clippers,Oklahoma City Thunder,1,36.42,16,6,6,0,1,3,.735,.750,.400,3.4,18.2,10.6,20.0,0.0,2.7,17.1,131,131,2.8,1000016
14,P.George,Los Angeles Clippers,Oklahoma City Thunder,1,34.28,38,5,7,3,0,6,.738,.750,.500,0.0,27.1,13.2,26.7,4.5,0.0,33.8,156,120,19.4,1000016
15,M.Plumlee,Los Angeles Clippers,Oklahoma City Thunder,1,28.10,14,2,5,0,3,0,.866,1.000,.000,9.0,14.2,11.5,8.9,0.0,10.4,13.0,185,126,7.8,1000016
16,T.Mann,Los Angeles Clippers,Oklahoma City Thunder,1,23.32,7,4,3,0,2,1,.583,.583,.333,10.7,5.7,8.3,20.0,0.0,8.3,13.5,139,129,1.9,1000016
17,R.Westbrook,Los Angeles Clippers,Oklahoma City Thunder,1,22.27,11,4,2,1,0,0,.564,.500,.375,5.6,5.9,5.8,22.2,2.3,0.0,23.7,119,130,-1.6,1000016
18,D.Theis,Los Angeles Clippers,Oklahoma City Thunder,1,19.50,9,0,8,0,3,1,.750,.750,.333,31.8,20.2,26.2,0.0,0.0,14.8,18.2,131,122,0.4,1000016
19,N.Powell,Los Angeles Clippers,Oklahoma City Thunder,1,18.46,8,1,0,1,0,2,.340,.300,.700,0.0,0.0,0.0,6.1,2.8,0.0,28.3,86,130,-16.4,1000016
20,A.Coffey,Los Angeles Clippers,Oklahoma City Thunder,1,15.31,9,0,3,0,0,3,1.125,1.125,.750,8.1,17.2,12.5,0.0,0.0,0.0,11.7,214,133,8.9,1000016
21,A.Gordon,Denver Nuggets,Philadelphia 76ers,0,38.30,16,4,6,0,0,0,.587,.636,.091,8.7,10.7,9.6,13.7,0.0,0.0,17.7,121,140,-2.7,1000016
22,J.Murray,Denver Nuggets,Philadelphia 76ers,0,38.08,17,10,3,0,1,1,.504,.469,.188,2.9,7.2,4.8,34.8,0.0,2.8,21.6,125,139,2.3,1000016
23,N.Jokic,Denver Nuggets,Philadelphia 76ers,0,38.00,25,3,19,1,1,0,.574,.550,.100,32.3,28.9,30.8,12.2,1.4,2.8,29.6,124,133,3.4,1000016
24,M.Porter,Denver Nuggets,Philadelphia 76ers,0,33.47,20,0,5,1,0,4,.704,.667,.667,0.0,20.3,9.1,0.0,1.5,0.0,19.6,141,136,2.9,1000016
25,K.Caldwell-Pope,Denver Nuggets,Philadelphia 76ers,0,32.47,13,2,5,1,0,2,.484,.462,.538,0.0,20.9,9.4,7.8,1.6,0.0,17.9,120,136,-2.7,1000016
26,R.Jackson,Denver Nuggets,Philadelphia 76ers,0,19.40,10,2,2,1,0,2,.727,.667,.500,0.0,13.9,6.3,13.0,2.7,0.0,17.5,143,135,6.3,1000016
27,C.Braun,Denver Nuggets,Philadelphia 76ers,0,17.48,11,0,4,0,1,2,.870,.800,.600,0.0,30.8,13.8,0.0,0.0,6.0,15.5,189,133,8.7,1000016
28,P.Watson,Denver Nuggets,Philadelphia 76ers,0,11.18,5,2,1,0,0,1,.512,.375,.500,9.9,0.0,5.4,20.8,0.0,0.0,18.8,148,142,4.9,1000016
29,D.Jordan,Denver Nuggets,Philadelphia 76ers,0,9.59,4,0,1,0,0,0,1.000,1.000,.000,0.0,13.7,6.2,0.0,0.0,0.0,8.7,200,139,-2.5,1000016
30,T.Maxey,Philadelphia 76ers,Denver Nuggets,1,42.54,25,9,5,2,0,4,.542,.550,.450,3.2,10.4,7.2,30.6,2.4,0.0,27.2,122,131,1.1,1000016
31,J.Embiid,Philadelphia 76ers,Denver Nuggets,1,38.33,41,10,7,0,1,3,.717,.659,.273,3.6,17.4,11.2,46.4,0.0,2.1,39.8,143,133,14.1,1000016
32,T.Harris,Philadelphia 76ers,Denver Nuggets,1,37.59,24,4,5,1,2,2,.949,.900,.400,0.0,14.7,8.1,15.4,1.4,4.2,16.1,196,130,12.8,1000016
33,N.Batum,Philadelphia 76ers,Denver Nuggets,1,34.59,8,2,4,0,2,2,1.000,1.000,.750,3.9,9.6,7.0,7.1,0.0,4.6,8.3,131,134,0.2,1000016
34,K.Oubre,Philadelphia 76ers,Denver Nuggets,1,26.31,11,0,5,1,0,1,.583,.611,.444,0.0,21.0,11.6,0.0,2.0,0.0,20.9,85,128,-9.8,1000016
35,P.Beverley,Philadelphia 76ers,Denver Nuggets,1,26.35,8,2,2,2,0,2,.571,.571,.429,0.0,8.4,4.6,9.6,3.9,0.0,12.8,121,129,0.2,1000016
36,M.Morris,Philadelphia 76ers,Denver Nuggets,1,18.36,7,0,2,0,0,1,.673,.500,.667,7.4,6.0,6.6,0.0,0.0,0.0,13.6,150,138,-5.8,1000016
37,P.Reed,Philadelphia 76ers,Denver Nuggets,1,9.27,2,0,2,0,2,0,1.000,1.000,.000,14.5,11.8,13.0,0.0,0.0,16.9,5.1,212,127,5.1,1000016
