,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,J.Tatum,Boston Celtics,Atlanta Hawks,0,39.23,37,5,8,2,1,2,.600,.538,.269,5.9,17.8,11.9,19.6,2.6,2.4,36.3,129,126,9.4,300000025
1,J.Brown,Boston Celtics,Atlanta Hawks,0,37.01,24,1,4,2,0,2,.505,.500,.318,6.3,6.3,6.3,3.8,2.8,0.0,29.1,110,131,-4.4,300000025
2,A.Horford,Boston Celtics,Atlanta Hawks,0,35.32,7,2,9,1,1,1,.700,.700,.400,3.3,26.4,14.8,6.3,1.5,2.6,7.3,132,126,-1.1,300000025
3,K.Porzingis,Boston Celtics,Atlanta Hawks,0,34.09,17,2,5,0,3,1,.571,.536,.286,17.1,0.0,8.6,7.6,0.0,8.3,22.8,115,135,-3.9,300000025
4,S.Hauser,Boston Celtics,Atlanta Hawks,0,26.44,6,0,5,2,2,2,.300,.300,1.000,4.4,17.5,10.9,0.0,3.9,7.0,16.3,78,120,-5.9,300000025
5,P.Pritchard,Boston Celtics,Atlanta Hawks,0,27.34,15,6,5,0,0,1,.582,.625,.417,4.2,17.0,10.6,30.0,0.0,0.0,20.3,139,133,2.1,300000025
6,S.Mykhailiuk,Boston Celtics,Atlanta Hawks,0,10.59,6,3,0,0,0,2,1.500,1.500,1.000,0.0,0.0,0.0,34.3,0.0,0.0,7.9,273,140,20.3,300000025
7,O.Brissett,Boston Celtics,Atlanta Hawks,0,10.51,0,2,1,0,0,0,,,,0.0,10.8,5.4,18.8,0.0,0.0,0.0,223,136,-2.1,300000025
8,L.Kornet,Boston Celtics,Atlanta Hawks,0,9.40,4,0,0,0,0,0,1.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,9.0,200,140,-0.8,300000025
9,J.Springer,Boston Celtics,Atlanta Hawks,0,8.07,2,0,1,0,1,0,.500,.500,.500,0.0,14.4,7.2,0.0,0.0,11.6,10.7,108,127,-6.0,300000025
10,D.Murray,Atlanta Hawks,Boston Celtics,1,40.37,19,15,5,3,0,2,.400,.409,.409,2.9,11.5,7.2,48.5,3.8,0.0,27.2,124,123,3.1,300000025
11,B.Bogdanovic,Atlanta Hawks,Boston Celtics,1,39.33,22,3,4,1,0,4,.674,.667,.467,0.0,11.8,5.9,10.0,1.3,0.0,20.7,130,128,-1.1,300000025
12,D.Hunter,Atlanta Hawks,Boston Celtics,1,33.44,24,3,7,0,0,4,.761,.714,.571,10.4,13.9,12.1,12.3,0.0,0.0,23.5,150,130,4.6,300000025
13,V.Krejci,Atlanta Hawks,Boston Celtics,1,32.58,16,2,6,1,0,4,.727,.727,.636,7.1,14.2,10.7,7.8,1.6,0.0,19.0,120,127,-0.7,300000025
14,C.Capela,Atlanta Hawks,Boston Celtics,1,29.07,14,3,12,0,2,0,.595,.600,.000,20.1,28.1,24.1,13.7,0.0,5.8,19.6,139,123,1.5,300000025
15,B.Fernando,Atlanta Hawks,Boston Celtics,1,18.52,13,3,3,0,0,0,.825,.857,.000,12.4,6.2,9.3,24.8,0.0,0.0,23.4,139,132,3.5,300000025
16,G.Mathews,Atlanta Hawks,Boston Celtics,1,18.45,6,0,1,0,0,2,1.500,1.500,1.000,0.0,6.2,3.1,0.0,0.0,0.0,4.8,300,132,0.4,300000025
17,W.Matthews,Atlanta Hawks,Boston Celtics,1,17.13,6,0,4,0,0,2,.750,.750,.750,6.8,20.4,13.6,0.0,0.0,0.0,13.0,121,129,-1.8,300000025
18,T.Forrest,Atlanta Hawks,Boston Celtics,1,7.23,0,1,2,0,1,0,.000,.000,.000,15.9,15.9,15.9,14.1,0.0,11.4,18.1,50,123,-11.4,300000025
