,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,D.Lillard,Milwaukee Bucks,Boston Celtics,0,36.07,32,6,4,1,1,6,.703,.667,.476,0.0,12.4,6.8,26.2,1.4,3.0,34.1,131,130,9.1,300000020
1,K.Middleton,Milwaukee Bucks,Boston Celtics,0,32.36,22,6,6,1,1,2,.833,.818,.273,8.4,13.7,11.3,26.6,1.6,3.3,24.3,142,129,8.0,300000020
2,M.Beasley,Milwaukee Bucks,Boston Celtics,0,28.09,6,0,6,0,0,2,.375,.375,.875,0.0,23.8,13.1,0.0,0.0,0.0,13.1,84,132,-9.1,300000020
3,B.Lopez,Milwaukee Bucks,Boston Celtics,0,21.15,8,4,2,0,2,2,.680,.600,.800,0.0,10.5,5.8,22.3,0.0,10.0,17.1,125,129,4.8,300000020
4,J.Crowder,Milwaukee Bucks,Boston Celtics,0,14.58,7,2,2,0,0,1,.700,.700,.600,0.0,14.9,8.2,18.1,0.0,0.0,18.5,129,134,-2.5,300000020
5,B.Portis,Milwaukee Bucks,Boston Celtics,0,33.04,24,0,15,0,1,2,.587,.600,.150,20.7,33.8,27.9,0.0,0.0,3.2,31.3,119,127,-2.6,300000020
6,P.Connaughton,Milwaukee Bucks,Boston Celtics,0,24.29,7,1,5,0,0,1,.875,.875,.250,11.2,13.7,12.6,5.0,0.0,0.0,9.4,153,135,-0.4,300000020
7,P.Beverley,Milwaukee Bucks,Boston Celtics,0,22.28,9,0,0,0,0,1,.765,.700,.400,0.0,0.0,0.0,0.0,0.0,0.0,12.1,161,139,-1.2,300000020
8,D.Gallinari,Milwaukee Bucks,Boston Celtics,0,18.36,4,1,1,1,1,0,.667,.667,.333,0.0,6.0,3.3,6.5,2.8,5.7,7.4,149,127,4.0,300000020
9,A.Green,Milwaukee Bucks,Boston Celtics,0,8.15,0,0,0,0,0,0,.000,.000,.500,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0,139,-20.5,300000020
10,J.Tatum,Boston Celtics,Milwaukee Bucks,1,39.20,31,4,8,3,2,4,.662,.579,.368,0.0,27.9,12.5,16.8,3.9,5.0,29.0,132,117,10.3,300000020
11,A.Horford,Boston Celtics,Milwaukee Bucks,1,38.07,8,4,4,1,1,2,1.333,1.333,.667,2.9,10.8,6.5,13.9,1.4,2.6,5.9,154,129,3.0,300000020
12,D.White,Boston Celtics,Milwaukee Bucks,1,37.28,23,8,5,0,2,4,.628,.588,.647,0.0,18.3,8.2,34.4,0.0,5.2,22.0,148,128,6.7,300000020
13,J.Brown,Boston Celtics,Milwaukee Bucks,1,37.05,21,2,8,1,0,2,.541,.467,.267,12.0,14.8,13.3,8.0,1.4,0.0,24.7,124,129,-3.1,300000020
14,K.Porzingis,Boston Celtics,Milwaukee Bucks,1,27.46,17,2,3,0,0,0,.456,.375,.313,12.1,0.0,6.6,11.7,0.0,0.0,33.4,102,136,-13.4,300000020
15,P.Pritchard,Boston Celtics,Milwaukee Bucks,1,31.29,19,3,6,0,0,5,.864,.864,.727,7.1,17.4,11.7,15.6,0.0,0.0,17.1,161,132,7.5,300000020
16,X.Tillman,Boston Celtics,Milwaukee Bucks,1,14.28,0,2,3,1,0,0,.000,.000,1.000,7.7,19.0,12.8,16.6,3.6,0.0,9.3,65,123,-6.6,300000020
17,L.Kornet,Boston Celtics,Milwaukee Bucks,1,9.09,0,0,0,0,0,0,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0,136,-13.8,300000020
18,S.Mykhailiuk,Boston Celtics,Milwaukee Bucks,1,5.07,3,0,0,0,0,1,1.500,1.500,1.000,0.0,0.0,0.0,0.0,0.0,0.0,8.8,300,136,12.5,300000020
19,J.Butler,Miami Heat,Cleveland Cavaliers,0,37.00,30,5,4,4,0,2,.679,.632,.211,3.4,10.8,7.0,27.3,5.9,0.0,31.8,134,110,14.3,300000020
20,N.Jovic,Miami Heat,Cleveland Cavaliers,0,33.20,14,1,6,0,1,4,.583,.583,.833,0.0,24.0,11.7,4.7,0.0,4.4,19.0,108,119,-1.2,300000020
21,T.Rozier,Miami Heat,Cleveland Cavaliers,0,33.07,24,2,3,1,0,5,.693,.656,.375,0.0,12.1,5.9,11.0,1.6,0.0,28.5,124,120,4.4,300000020
22,P.Mills,Miami Heat,Cleveland Cavaliers,0,25.20,10,4,1,2,0,1,.406,.318,.727,5.0,0.0,2.6,23.5,4.3,0.0,23.7,106,116,-0.8,300000020
23,T.Bryant,Miami Heat,Cleveland Cavaliers,0,14.58,6,0,10,0,1,0,.510,.400,.400,8.4,80.2,43.3,0.0,0.0,9.7,19.2,117,105,-4.0,300000020
24,C.Martin,Miami Heat,Cleveland Cavaliers,0,32.07,4,2,6,0,0,0,.254,.143,.571,3.9,20.8,12.1,8.2,0.0,0.0,12.0,79,122,-11.5,300000020
25,J.Jaquez,Miami Heat,Cleveland Cavaliers,0,31.12,7,2,1,0,0,0,.643,.600,.200,0.0,4.3,2.1,9.2,0.0,0.0,10.1,118,125,-7.7,300000020
26,D.Wright,Miami Heat,Cleveland Cavaliers,0,15.22,2,1,2,0,0,0,.333,.333,.000,0.0,17.4,8.4,9.0,0.0,0.0,12.7,63,123,-13.3,300000020
27,O.Robinson,Miami Heat,Cleveland Cavaliers,0,12.36,8,2,2,0,0,1,.901,.875,.250,20.1,0.0,10.3,28.7,0.0,0.0,17.2,195,126,17.1,300000020
28,H.Highsmith,Miami Heat,Cleveland Cavaliers,0,4.54,2,0,2,0,0,0,1.000,1.000,.000,25.8,27.2,26.5,0.0,0.0,0.0,10.0,213,121,7.8,300000020
29,D.Garland,Cleveland Cavaliers,Miami Heat,1,40.45,20,9,1,0,0,5,.542,.528,.667,3.3,0.0,1.6,39.6,0.0,0.0,23.9,120,127,-0.6,300000020
30,J.Allen,Cleveland Cavaliers,Miami Heat,1,38.50,25,3,20,0,0,0,.799,.769,.000,6.9,58.5,33.4,16.4,0.0,0.0,22.8,144,115,7.2,300000020
31,I.Okoro,Cleveland Cavaliers,Miami Heat,1,38.26,7,1,1,0,0,1,.583,.583,.500,0.0,3.3,1.7,4.0,0.0,0.0,7.8,114,127,-7.0,300000020
32,C.LeVert,Cleveland Cavaliers,Miami Heat,1,36.56,16,12,5,2,1,1,.639,.500,.444,3.6,13.7,8.8,52.3,2.9,2.8,23.8,120,116,5.3,300000020
33,G.Niang,Cleveland Cavaliers,Miami Heat,1,34.49,18,1,3,1,0,3,.551,.500,.733,0.0,10.9,5.6,5.2,1.6,0.0,25.0,101,122,-4.5,300000020
34,S.Merrill,Cleveland Cavaliers,Miami Heat,1,20.37,12,0,1,0,0,4,.667,.667,1.000,0.0,6.1,3.1,0.0,0.0,0.0,24.3,100,126,-3.2,300000020
35,M.Morris,Cleveland Cavaliers,Miami Heat,1,16.15,4,3,2,0,0,1,.515,.500,.667,8.2,7.8,8.0,27.7,0.0,0.0,15.1,114,126,-3.1,300000020
36,T.Thompson,Cleveland Cavaliers,Miami Heat,1,9.23,0,1,4,0,1,0,.000,.000,.000,14.2,40.4,27.7,14.6,0.0,10.9,5.3,106,110,-5.7,300000020
37,C.Porter,Cleveland Cavaliers,Miami Heat,1,3.57,2,0,0,0,0,0,.532,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,23.9,120,127,-13.6,300000020
38,P.Siakam,Indiana Pacers,Detroit Pistons,0,26.55,25,4,8,1,1,2,.709,.733,.200,0.0,30.4,16.6,22.2,1.7,2.7,29.1,139,98,12.3,300000020
39,A.Nembhard,Indiana Pacers,Detroit Pistons,0,26.11,7,3,0,0,0,1,.583,.583,.333,0.0,0.0,0.0,12.4,0.0,0.0,10.2,126,112,-7.3,300000020
40,T.Haliburton,Indiana Pacers,Detroit Pistons,0,25.55,20,9,3,4,0,1,.720,.731,.231,0.0,11.8,6.5,50.0,7.2,0.0,27.3,135,93,13.6,300000020
41,A.Nesmith,Indiana Pacers,Detroit Pistons,0,25.48,14,0,1,0,1,2,.643,.600,.500,0.0,4.0,2.2,0.0,0.0,2.8,18.8,120,109,-4.4,300000020
42,M.Turner,Indiana Pacers,Detroit Pistons,0,19.34,6,3,5,0,2,1,.381,.357,.571,6.3,20.9,14.3,16.3,0.0,7.3,20.2,90,100,-8.2,300000020
43,I.Jackson,Indiana Pacers,Detroit Pistons,0,28.26,10,6,11,3,0,0,.571,.571,.000,13.0,28.7,21.6,23.4,5.0,0.0,13.7,146,93,7.7,300000020
44,B.Sheppard,Indiana Pacers,Detroit Pistons,0,21.49,9,3,2,0,0,1,.563,.563,.500,0.0,9.4,5.1,16.0,0.0,0.0,18.3,105,110,-5.8,300000020
45,T.McConnell,Indiana Pacers,Detroit Pistons,0,20.36,13,6,2,1,1,1,.722,.722,.222,0.0,9.9,5.4,38.8,2.3,3.5,32.4,91,102,-2.5,300000020
46,D.McDermott,Indiana Pacers,Detroit Pistons,0,15.57,9,2,3,2,0,1,.750,.750,.500,0.0,19.2,10.5,15.9,5.9,0.0,19.5,122,94,6.6,300000020
47,O.Toppin,Indiana Pacers,Detroit Pistons,0,14.50,5,1,3,1,0,1,.644,.500,1.000,8.3,13.8,11.3,6.9,3.2,0.0,11.6,147,101,0.5,300000020
48,J.Walker,Indiana Pacers,Detroit Pistons,0,6.14,2,0,1,0,1,0,.500,.500,.000,0.0,16.4,9.0,0.0,0.0,11.5,14.3,93,99,-5.2,300000020
