,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,N.Jokic,Denver Nuggets,Dallas Mavericks,0,38.31,16,7,11,2,0,0,.440,.375,.125,8.5,18.8,14.1,29.5,2.7,0.0,26.2,97,109,-0.1,300000017
1,M.Porter,Denver Nuggets,Dallas Mavericks,0,37.12,20,3,7,2,2,4,.678,.615,.692,5.9,12.2,9.3,13.2,2.8,4.0,20.2,132,111,9.5,300000017
2,J.Murray,Denver Nuggets,Dallas Mavericks,0,35.32,23,7,4,1,1,2,.498,.400,.250,0.0,10.2,5.6,34.3,1.4,2.1,32.3,108,116,3.4,300000017
3,A.Gordon,Denver Nuggets,Dallas Mavericks,0,33.33,11,4,8,0,1,0,.628,.571,.286,0.0,21.6,11.8,18.3,0.0,2.2,12.4,139,112,1.4,300000017
4,K.Caldwell-Pope,Denver Nuggets,Dallas Mavericks,0,31.38,10,2,3,0,2,2,.625,.625,.625,0.0,8.6,4.7,9.8,0.0,4.7,12.1,123,119,1.3,300000017
5,C.Braun,Denver Nuggets,Dallas Mavericks,0,19.10,10,1,1,0,0,1,.850,.900,.200,0.0,4.7,2.6,9.3,0.0,0.0,17.1,131,123,1.0,300000017
6,P.Watson,Denver Nuggets,Dallas Mavericks,0,14.17,3,0,2,2,0,1,.375,.375,.250,0.0,12.7,6.9,0.0,7.2,0.0,13.4,72,103,-1.4,300000017
7,R.Jackson,Denver Nuggets,Dallas Mavericks,0,12.31,8,2,0,0,0,2,.500,.500,.375,0.0,0.0,0.0,30.1,0.0,0.0,34.3,91,126,-4.1,300000017
8,Z.Nnaji,Denver Nuggets,Dallas Mavericks,0,9.29,4,0,1,0,0,0,1.000,1.000,.000,11.5,0.0,5.2,0.0,0.0,0.0,10.1,208,126,1.0,300000017
9,J.Holiday,Denver Nuggets,Dallas Mavericks,0,8.07,0,0,0,0,0,0,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0,126,-16.3,300000017
10,L.Doncic,Dallas Mavericks,Denver Nuggets,1,40.08,37,3,10,2,0,5,.589,.537,.407,9.0,16.3,12.3,13.0,2.6,0.0,34.2,128,111,14.3,300000017
11,K.Irving,Dallas Mavericks,Denver Nuggets,1,39.39,24,9,7,3,1,4,.503,.478,.478,6.9,11.0,8.7,35.0,3.9,2.2,27.1,119,107,13.0,300000017
12,P.Washington,Dallas Mavericks,Denver Nuggets,1,30.49,4,3,11,0,1,0,.200,.200,.400,5.9,31.9,17.7,12.0,0.0,2.8,13.0,81,112,-4.0,300000017
13,D.Jones,Dallas Mavericks,Denver Nuggets,1,24.29,9,1,8,0,0,0,.379,.364,.273,22.2,8.9,16.2,5.7,0.0,0.0,19.4,113,119,-2.1,300000017
14,D.Gafford,Dallas Mavericks,Denver Nuggets,1,24.21,8,1,6,0,1,0,.571,.571,.000,11.2,13.4,12.2,5.8,0.0,3.5,11.5,142,114,-1.7,300000017
15,D.Lively,Dallas Mavericks,Denver Nuggets,1,23.06,14,0,8,0,2,0,.751,.875,.000,15.7,18.9,17.1,0.0,0.0,7.4,21.3,106,109,2.4,300000017
16,M.Kleber,Dallas Mavericks,Denver Nuggets,1,20.55,0,3,4,0,0,0,.000,.000,1.000,0.0,20.9,9.5,16.4,0.0,0.0,5.7,62,116,-6.5,300000017
17,D.Exum,Dallas Mavericks,Denver Nuggets,1,17.52,8,1,3,0,0,0,.500,.500,.125,0.0,18.3,8.3,8.6,0.0,0.0,17.9,120,117,-1.9,300000017
18,T.Hardaway,Dallas Mavericks,Denver Nuggets,1,14.52,1,1,3,0,0,0,.129,.000,.667,0.0,22.0,10.0,7.7,0.0,0.0,13.1,38,116,-14.5,300000017
19,J.Hardy,Dallas Mavericks,Denver Nuggets,1,3.49,2,0,0,0,0,0,1.136,,,0.0,0.0,0.0,0.0,0.0,0.0,19.7,105,120,-11.0,300000017
20,B.Adebayo,Miami Heat,Detroit Pistons,0,37.33,20,3,17,1,0,1,.720,.731,.077,10.7,38.6,23.9,13.5,1.4,0.0,20.5,125,106,3.6,300000017
21,T.Rozier,Miami Heat,Detroit Pistons,0,35.36,17,9,6,1,0,1,.425,.425,.300,0.0,18.8,8.9,41.5,1.5,0.0,25.7,109,110,0.7,300000017
