,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,C.Martin,Miami Heat,Boston Celtics,0,36.16,10,1,4,0,0,1,.530,.500,.556,2.6,11.3,6.2,4.3,0.0,0.0,12.8,107,128,-4.4,5000000001
1,B.Adebayo,Miami Heat,Boston Celtics,0,36.00,23,6,5,2,0,1,.428,.404,.115,0.0,19.0,7.8,35.3,2.8,0.0,40.9,80,121,3.5,5000000001
2,T.Herro,Miami Heat,Boston Celtics,0,35.01,15,3,3,0,0,1,.377,.342,.421,0.0,11.7,4.8,14.8,0.0,0.0,28.0,77,128,-6.3,5000000001
3,D.Wright,Miami Heat,Boston Celtics,0,32.29,8,2,3,2,0,0,.571,.571,.286,0.0,12.7,5.2,9.8,3.1,0.0,10.6,113,121,-0.8,5000000001
4,N.Jovic,Miami Heat,Boston Celtics,0,27.40,8,4,7,0,0,0,.508,.429,.429,0.0,34.7,14.3,22.5,0.0,0.0,14.0,111,124,0.8,5000000001
5,H.Highsmith,Miami Heat,Boston Celtics,0,23.01,4,0,3,0,0,0,.400,.400,.400,0.0,17.9,7.4,0.0,0.0,0.0,10.7,75,126,-10.8,5000000001
6,P.Mills,Miami Heat,Boston Celtics,0,17.29,2,1,0,0,0,0,.333,.333,.667,0.0,0.0,0.0,8.3,0.0,0.0,8.5,74,131,-8.3,5000000001
7,D.Robinson,Miami Heat,Boston Celtics,0,17.28,2,2,1,0,0,0,.333,.333,.667,0.0,7.9,3.2,16.5,0.0,0.0,11.3,63,129,-11.5,5000000001
8,T.Bryant,Miami Heat,Boston Celtics,0,12.00,10,1,3,0,0,0,.683,.667,.333,8.0,22.9,14.1,20.0,0.0,0.0,38.3,105,127,5.9,5000000001
9,K.Love,Miami Heat,Boston Celtics,0,2.36,2,0,0,0,0,0,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,37.9,87,131,0.2,5000000001
10,J.Holiday,Boston Celtics,Miami Heat,1,34.01,10,5,6,1,0,2,.850,.800,.800,12.1,8.5,10.0,18.7,1.5,0.0,10.8,154,90,7.4,5000000001
