,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,L.Doncic,Dallas Mavericks,Atlanta Hawks,0,44.43,73,7,10,1,0,8,.912,.879,.394,0.0,25.0,14.7,31.1,1.0,0.0,42.2,169,137,20.5,1000026
1,J.Green,Dallas Mavericks,Atlanta Hawks,0,35.15,21,4,2,0,0,4,.815,.833,.417,4.5,3.2,3.7,13.6,0.0,0.0,19.3,136,145,-2.1,1000026
2,G.Williams,Dallas Mavericks,Atlanta Hawks,0,28.01,9,4,5,0,0,1,.654,.583,.500,0.0,19.9,11.7,14.9,0.0,0.0,12.0,137,140,-3.2,1000026
3,D.Lively,Dallas Mavericks,Atlanta Hawks,0,27.33,9,4,11,1,4,0,.571,.571,.000,11.6,36.5,26.3,15.8,1.7,11.1,13.8,134,124,3.1,1000026
4,D.Jones,Dallas Mavericks,Atlanta Hawks,0,17.51,2,1,1,0,0,0,1.000,1.000,.000,0.0,6.3,3.7,5.6,0.0,0.0,4.8,108,144,-7.9,1000026
5,T.Hardaway,Dallas Mavericks,Atlanta Hawks,0,32.09,13,3,4,0,0,3,.472,.375,.750,5.0,10.4,8.2,9.6,0.0,0.0,21.0,103,143,-11.0,1000026
6,D.Exum,Dallas Mavericks,Atlanta Hawks,0,26.52,9,3,0,0,0,2,.654,.667,.333,0.0,0.0,0.0,11.7,0.0,0.0,12.6,128,145,-6.3,1000026
7,R.Holmes,Dallas Mavericks,Atlanta Hawks,0,13.51,4,1,3,0,1,0,1.000,1.000,.000,11.6,16.1,14.2,7.9,0.0,5.5,6.2,213,137,2.8,1000026
8,J.Hardy,Dallas Mavericks,Atlanta Hawks,0,13.45,8,1,1,1,0,1,.515,.417,.500,11.6,0.0,4.8,7.9,3.4,0.0,24.2,125,138,-5.1,1000026
9,S.Bey,Atlanta Hawks,Dallas Mavericks,1,37.53,16,5,7,0,0,2,.576,.538,.462,8.8,16.9,12.1,14.6,0.0,0.0,15.0,145,148,-2.4,1000026
10,J.Johnson,Atlanta Hawks,Dallas Mavericks,1,37.15,25,3,3,1,1,2,.908,.917,.250,0.0,12.9,5.3,10.1,1.3,2.6,15.1,185,143,4.6,1000026
11,D.Murray,Atlanta Hawks,Dallas Mavericks,1,37.03,22,7,5,0,0,3,.583,.583,.389,3.0,17.3,8.9,23.1,0.0,0.0,24.2,116,148,-5.6,1000026
