,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,M.Sasser,Detroit Pistons,Atlanta Hawks,0,32.44,11,4,2,1,0,3,.423,.423,.615,2.9,4.2,3.5,15.8,1.4,0.0,19.4,86,121,-10.2,400000003
1,T.Evbuomwan,Detroit Pistons,Atlanta Hawks,0,31.01,9,1,6,1,1,1,.765,.700,.400,3.1,22.1,10.9,4.0,1.5,3.0,8.0,161,117,-1.2,400000003
2,J.Duren,Detroit Pistons,Atlanta Hawks,0,27.51,11,1,4,2,0,0,.409,.385,.000,6.9,9.8,8.1,5.0,3.3,0.0,23.5,81,117,-10.7,400000003
3,J.Ivey,Detroit Pistons,Atlanta Hawks,0,26.53,8,4,3,0,0,1,.252,.233,.267,0.0,15.3,6.3,19.0,0.0,0.0,26.6,62,123,-18.0,400000003
4,T.Brown,Detroit Pistons,Atlanta Hawks,0,24.18,6,2,5,1,0,0,.615,.500,.500,4.0,22.6,11.6,10.1,1.9,0.0,8.5,144,119,-1.7,400000003
5,M.Flynn,Detroit Pistons,Atlanta Hawks,0,34.03,50,5,6,3,0,5,.826,.820,.360,0.0,24.2,10.0,40.0,4.1,0.0,42.7,141,113,22.3,400000003
6,C.Metu,Detroit Pistons,Atlanta Hawks,0,27.49,9,3,5,5,1,0,.477,.444,.222,3.5,19.7,10.2,14.3,8.3,3.3,15.9,101,102,3.1,400000003
7,J.Wiseman,Detroit Pistons,Atlanta Hawks,0,20.09,9,2,5,0,1,0,.827,.800,.000,9.5,20.4,14.0,14.2,0.0,4.6,11.4,178,119,3.4,400000003
8,E.Fournier,Detroit Pistons,Atlanta Hawks,0,15.11,0,2,1,1,0,0,.000,.000,.600,0.0,9.0,3.7,14.7,3.0,0.0,14.0,24,118,-15.5,400000003
9,J.Johnson,Atlanta Hawks,Detroit Pistons,1,36.43,28,11,14,4,1,2,.820,.786,.286,7.5,31.4,21.5,40.0,5.0,2.0,23.3,152,99,19.1,400000003
10,D.Hunter,Atlanta Hawks,Detroit Pistons,1,35.27,26,4,7,0,0,3,.751,.781,.375,0.0,19.0,11.2,15.9,0.0,0.0,26.8,107,114,-2.4,400000003
11,D.Murray,Atlanta Hawks,Detroit Pistons,1,35.26,24,11,4,1,0,2,.538,.524,.381,3.9,8.1,6.4,42.0,1.3,0.0,32.9,105,114,-4.0,400000003
12,B.Bogdanovic,Atlanta Hawks,Detroit Pistons,1,33.09,10,4,2,2,2,2,.333,.333,.667,0.0,5.8,3.4,13.4,2.8,4.5,20.6,77,107,-9.0,400000003
13,C.Capela,Atlanta Hawks,Detroit Pistons,1,30.27,11,1,16,0,2,0,.557,.556,.000,9.0,44.1,29.7,3.8,0.0,4.9,15.2,110,105,-4.3,400000003
14,V.Krejci,Atlanta Hawks,Detroit Pistons,1,19.31,4,1,0,0,0,0,.500,.500,.500,0.0,0.0,0.0,5.6,0.0,0.0,10.9,84,118,-13.3,400000003
15,G.Mathews,Atlanta Hawks,Detroit Pistons,1,19.10,9,0,3,0,0,3,1.500,1.500,1.000,0.0,15.0,8.8,0.0,0.0,0.0,6.7,300,115,3.3,400000003
16,B.Fernando,Atlanta Hawks,Detroit Pistons,1,17.33,0,3,1,0,1,0,,,,0.0,5.5,3.2,16.7,0.0,4.3,0.0,227,113,-4.6,400000003
17,K.Bufkin,Atlanta Hawks,Detroit Pistons,1,12.34,9,1,1,2,2,1,.563,.563,.625,10.9,0.0,4.5,11.3,7.3,11.9,27.1,117,91,12.0,400000003
18,A.Wiggins,Oklahoma City Thunder,Boston Celtics,0,28.41,10,5,1,1,1,1,.437,.409,.091,0.0,4.5,2.2,29.6,1.7,3.2,24.3,74,140,-8.1,400000003
19,L.Dort,Oklahoma City Thunder,Boston Celtics,0,28.21,15,0,5,0,1,0,.537,.300,.500,4.2,18.3,11.0,0.0,0.0,3.3,23.8,108,141,-6.9,400000003
20,C.Wallace,Oklahoma City Thunder,Boston Celtics,0,28.15,12,5,1,4,1,0,.558,.444,.333,0.0,4.6,2.2,30.1,7.0,3.3,23.6,91,128,2.7,400000003
21,J.Giddey,Oklahoma City Thunder,Boston Celtics,0,28.14,17,2,6,0,0,1,.715,.682,.182,8.5,18.4,13.2,14.7,0.0,0.0,22.2,123,143,1.3,400000003
22,C.Holmgren,Oklahoma City Thunder,Boston Celtics,0,27.28,11,2,7,0,0,0,.370,.357,.214,4.4,28.3,15.9,13.3,0.0,0.0,26.1,77,141,-10.5,400000003
23,K.Williams,Oklahoma City Thunder,Boston Celtics,0,25.27,7,0,1,1,0,1,.389,.389,.333,0.0,5.1,2.4,0.0,1.9,0.0,17.7,67,142,-12.1,400000003
24,I.Joe,Oklahoma City Thunder,Boston Celtics,0,20.25,13,0,3,1,1,2,.962,1.000,.600,0.0,19.1,9.2,0.0,2.4,4.5,14.9,184,134,12.0,400000003
25,G.Hayward,Oklahoma City Thunder,Boston Celtics,0,18.19,0,2,2,1,0,0,.000,.000,.250,0.0,14.2,6.8,15.0,2.7,0.0,9.9,25,138,-10.4,400000003
26,J.Williams,Oklahoma City Thunder,Boston Celtics,0,14.52,7,4,3,0,0,0,.621,.333,.667,8.1,17.5,12.6,40.6,0.0,0.0,17.1,150,143,9.4,400000003
27,L.Waters,Oklahoma City Thunder,Boston Celtics,0,10.13,4,1,1,0,0,0,.667,.667,.333,0.0,12.7,6.1,18.3,0.0,0.0,13.3,135,144,-2.1,400000003
28,M.Muscala,Oklahoma City Thunder,Boston Celtics,0,6.06,2,0,1,0,1,0,1.000,1.000,.000,0.0,21.3,10.2,0.0,0.0,15.1,7.4,200,133,5.9,400000003
29,B.Biyombo,Oklahoma City Thunder,Boston Celtics,0,3.35,2,0,0,0,0,0,1.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,12.6,200,147,3.0,400000003
30,J.Brown,Boston Celtics,Oklahoma City Thunder,1,32.49,23,4,7,1,2,3,.539,.525,.450,4.0,21.9,13.3,15.9,1.5,5.1,34.9,98,100,-4.6,400000003
31,J.Holiday,Boston Celtics,Oklahoma City Thunder,1,31.34,12,4,7,0,1,2,.667,.667,.667,4.1,22.8,13.8,14.3,0.0,2.7,16.5,113,106,-0.3,400000003
32,D.White,Boston Celtics,Oklahoma City Thunder,1,31.11,8,6,1,1,1,2,.680,.600,.800,0.0,3.8,2.0,19.7,1.6,2.7,8.2,173,105,3.7,400000003
33,K.Porzingis,Boston Celtics,Oklahoma City Thunder,1,30.53,27,4,12,1,5,3,.907,.893,.214,12.6,35.0,24.2,18.9,1.6,13.6,21.0,191,90,24.9,400000003
34,J.Tatum,Boston Celtics,Oklahoma City Thunder,1,28.54,24,3,7,1,0,2,.648,.533,.333,13.5,16.6,15.1,13.0,1.7,0.0,27.9,154,105,7.2,400000003
35,P.Pritchard,Boston Celtics,Oklahoma City Thunder,1,27.47,11,8,4,2,0,1,.506,.450,.400,4.7,13.0,9.0,32.1,3.5,0.0,17.0,145,102,7.5,400000003
36,A.Horford,Boston Celtics,Oklahoma City Thunder,1,24.41,16,2,4,0,1,2,.800,.800,.400,10.5,9.7,10.1,10.7,0.0,3.4,21.1,136,107,5.4,400000003
