,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Cade Cunningham,Detroit Pistons,Atlanta Hawks,0,44.10,43,7,5,3,1,3,.769,.729,.208,2.7,12.4,7.1,24.9,3.2,2.2,28.3,149,124,14.8
1,Bojan Bogdanović,Detroit Pistons,Atlanta Hawks,0,38.59,25,2,2,0,0,5,.682,.676,.529,3.0,3.5,3.2,6.7,0.0,0.0,21.0,130,135,-0.8
2,Jaden Ivey,Detroit Pistons,Atlanta Hawks,0,29.02,15,4,8,0,0,0,.493,.462,.154,8.1,28.3,17.4,17.4,0.0,0.0,23.9,108,129,-7.8
3,Marvin Bagley III,Detroit Pistons,Atlanta Hawks,0,22.44,17,0,1,0,0,0,.618,.583,.000,5.1,0.0,2.8,0.0,0.0,0.0,28.0,112,136,-7.3
4,Ausar Thompson,Detroit Pistons,Atlanta Hawks,0,18.55,2,3,8,1,0,0,.200,.200,.200,18.6,36.2,26.7,16.7,2.5,0.0,14.9,77,122,-7.4
5,James Wiseman,Detroit Pistons,Atlanta Hawks,0,24.59,10,2,7,0,0,0,.850,1.000,.000,9.4,27.4,17.7,10.0,0.0,0.0,12.7,128,130,-1.1
6,Alec Burks,Detroit Pistons,Atlanta Hawks,0,23.15,6,2,2,1,0,0,.253,.182,.182,5.0,5.9,5.4,9.4,2.0,0.0,20.6,77,130,-14.2
7,Marcus Sasser,Detroit Pistons,Atlanta Hawks,0,21.18,5,1,1,1,1,1,.833,.833,.333,0.0,6.4,3.0,5.2,2.2,4.6,5.7,175,126,-3.3
8,Joe Harris,Detroit Pistons,Atlanta Hawks,0,12.11,1,2,2,1,1,0,.266,.000,1.000,9.6,11.3,10.4,16.4,3.9,8.0,6.2,122,120,5.2
9,Isaiah Livers,Detroit Pistons,Atlanta Hawks,0,4.25,0,0,0,0,0,0,.000,.000,.333,0.0,0.0,0.0,0.0,0.0,0.0,27.4,0,136,-36.4
10,Saddiq Bey,Atlanta Hawks,Detroit Pistons,1,42.13,21,1,4,2,0,2,.610,.600,.467,6.5,5.5,6.0,3.1,2.2,0.0,18.2,129,124,-2.4
11,Trae Young,Atlanta Hawks,Detroit Pistons,1,37.57,31,15,4,0,0,4,.696,.588,.647,0.0,12.3,6.7,52.9,0.0,0.0,30.3,142,127,3.5
12,Dejounte Murray,Atlanta Hawks,Detroit Pistons,1,32.57,20,3,3,1,1,3,.720,.731,.385,0.0,10.7,5.8,12.7,1.4,2.0,19.0,144,123,2.7
13,De'Andre Hunter,Atlanta Hawks,Detroit Pistons,1,29.03,19,2,6,1,2,5,.633,.633,.400,4.7,20.2,13.0,9.6,1.6,4.6,27.6,106,118,-1.8
14,Clint Capela,Atlanta Hawks,Detroit Pistons,1,27.48,17,2,15,1,3,0,.690,.636,.000,34.5,33.7,34.1,10.2,1.7,7.2,20.2,156,113,6.3
