,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,T.Young,Atlanta Hawks,Boston Celtics,0,37.52,20,10,2,1,0,2,.386,.360,.400,0.0,6.0,2.7,38.6,1.2,0.0,31.6,87,123,-6.2,2000007
1,J.Johnson,Atlanta Hawks,Boston Celtics,0,36.06,19,4,15,3,0,2,.578,.563,.313,5.1,41.2,21.2,16.4,3.8,0.0,20.5,115,113,7.0,2000007
2,O.Okongwu,Atlanta Hawks,Boston Celtics,0,35.54,19,3,10,0,2,1,.745,.682,.273,15.4,12.7,14.2,11.9,0.0,6.1,15.4,157,121,5.7,2000007
3,S.Bey,Atlanta Hawks,Boston Celtics,0,35.36,25,1,9,1,0,4,.704,.688,.438,5.2,22.5,12.9,4.4,1.3,0.0,20.0,147,121,8.3,2000007
4,B.Bogdanovic,Atlanta Hawks,Boston Celtics,0,35.05,12,3,6,1,0,2,.333,.333,.556,5.3,13.0,8.7,11.4,1.3,0.0,20.6,87,122,-7.4,2000007
5,D.Hunter,Atlanta Hawks,Boston Celtics,0,23.01,10,1,1,0,0,1,.484,.389,.444,0.0,5.0,2.2,5.7,0.0,0.0,19.7,98,126,-8.6,2000007
6,G.Mathews,Atlanta Hawks,Boston Celtics,0,14.12,3,0,0,1,0,1,1.500,1.500,1.000,0.0,0.0,0.0,0.0,3.3,0.0,2.8,300,119,0.4,2000007
7,B.Fernando,Atlanta Hawks,Boston Celtics,0,12.06,9,1,4,0,0,0,.678,.500,.000,7.6,28.3,16.9,11.3,0.0,0.0,25.3,132,123,3.3,2000007
8,P.Mills,Atlanta Hawks,Boston Celtics,0,10.08,0,1,2,1,0,0,.000,.000,.500,0.0,22.6,10.1,11.0,4.6,0.0,7.9,31,113,-5.3,2000007
9,A.Horford,Boston Celtics,Atlanta Hawks,1,36.11,14,8,8,2,4,4,.583,.583,.750,6.3,15.3,11.3,25.0,2.6,8.7,15.4,131,106,11.9,2000007
10,J.Tatum,Boston Celtics,Atlanta Hawks,1,35.36,20,7,9,1,0,2,.457,.429,.619,0.0,23.3,12.9,24.7,1.3,0.0,30.0,94,112,-5.5,2000007
11,D.White,Boston Celtics,Atlanta Hawks,1,35.23,21,7,6,1,1,5,.750,.750,.714,3.2,13.0,8.7,24.9,1.3,2.2,19.4,136,114,7.9,2000007
12,J.Brown,Boston Celtics,Atlanta Hawks,1,33.52,15,6,6,1,0,0,.656,.636,.182,0.0,16.4,9.0,21.8,1.4,0.0,17.0,123,114,-1.4,2000007
