,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Franz Wagner,Orlando Magic,Boston Celtics,0,34.19,17,5,5,3,0,1,.539,.464,.286,0.0,17.1,8.9,20.8,4.2,0.0,26.3,93,122,-3.6
1,Paolo Banchero,Orlando Magic,Boston Celtics,0,32.07,14,5,4,0,1,1,.356,.324,.235,3.9,10.9,7.6,21.6,0.0,3.0,31.8,78,131,-11.9
2,Anthony Black,Orlando Magic,Boston Celtics,0,28.26,13,4,9,0,0,3,.813,.813,.625,13.3,24.7,19.2,20.1,0.0,0.0,11.7,184,130,10.3
3,Goga Bitadze,Orlando Magic,Boston Celtics,0,26.40,15,1,11,0,0,0,.845,.875,.000,23.7,26.3,25.1,6.1,0.0,0.0,20.0,117,130,-0.1
4,Jalen Suggs,Orlando Magic,Boston Celtics,0,26.05,19,1,4,0,1,5,.792,.792,.750,0.0,18.0,9.3,6.3,0.0,3.7,20.6,146,129,9.0
5,Cole Anthony,Orlando Magic,Boston Celtics,0,20.04,17,4,0,1,0,2,.799,.750,.375,0.0,0.0,0.0,31.9,2.4,0.0,24.0,162,129,13.6
6,Gary Harris,Orlando Magic,Boston Celtics,0,15.53,2,0,0,1,0,0,.333,.333,.667,0.0,0.0,0.0,0.0,3.0,0.0,7.8,79,128,-9.2
7,Jonathan Isaac,Orlando Magic,Boston Celtics,0,15.46,7,0,4,0,0,1,.700,.700,.400,8.0,22.3,15.4,0.0,0.0,0.0,13.1,151,131,1.1
8,Moritz Wagner,Orlando Magic,Boston Celtics,0,13.24,2,2,1,0,0,0,.333,.333,.333,9.4,0.0,4.5,18.6,0.0,0.0,18.5,60,135,-17.7
9,Caleb Houstan,Orlando Magic,Boston Celtics,0,10.49,5,1,2,0,0,1,.500,.500,.800,11.7,10.8,11.2,13.4,0.0,0.0,19.1,128,133,1.1
10,Joe Ingles,Orlando Magic,Boston Celtics,0,6.09,0,2,2,0,0,0,.000,.000,.000,20.5,19.0,19.8,37.2,0.0,0.0,6.7,128,132,1.1
11,Jett Howard,Orlando Magic,Boston Celtics,0,3.26,0,0,1,0,0,0,.000,.000,1.000,0.0,34.1,17.7,0.0,0.0,0.0,12.1,0,129,-16.3
12,Chuma Okeke,Orlando Magic,Boston Celtics,0,3.26,0,0,0,0,0,0,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0,135,-18.3
13,Admiral Schofield,Orlando Magic,Boston Celtics,0,3.26,0,0,2,0,0,0,.000,.000,.000,0.0,68.2,35.4,0.0,0.0,0.0,24.1,0,121,-32.4
14,Jayson Tatum,Boston Celtics,Orlando Magic,1,38.47,30,4,6,0,0,2,.578,.545,.409,0.0,19.5,9.4,14.4,0.0,0.0,31.2,115,118,-4.1
15,Derrick White,Boston Celtics,Orlando Magic,1,30.08,19,8,4,4,1,3,.598,.567,.467,3.9,12.6,8.1,34.6,6.4,3.1,24.3,135,105,13.6
16,Jaylen Brown,Boston Celtics,Orlando Magic,1,29.35,18,4,3,0,1,0,.551,.533,.333,0.0,12.8,6.2,18.5,0.0,3.1,26.8,108,119,-4.7
17,Jrue Holiday,Boston Celtics,Orlando Magic,1,28.12,6,4,4,2,1,2,.429,.429,.429,4.2,13.4,8.6,15.3,3.4,3.3,10.8,122,111,1.1
18,Lamar Stevens,Boston Celtics,Orlando Magic,1,14.07,8,0,3,2,1,1,.508,.500,.429,8.3,17.9,12.9,0.0,6.9,6.5,27.3,95,100,-2.3
19,Sam Hauser,Boston Celtics,Orlando Magic,1,31.30,11,4,7,4,0,3,.688,.688,.750,7.4,20.1,13.5,14.5,6.1,0.0,12.4,141,104,8.4
20,Payton Pritchard,Boston Celtics,Orlando Magic,1,28.17,21,5,3,1,0,6,.965,1.000,.700,4.1,8.9,6.4,23.5,1.7,0.0,16.7,192,118,14.9
21,Neemias Queta,Boston Celtics,Orlando Magic,1,18.18,4,1,3,1,3,0,.667,.667,.000,12.8,6.9,10.0,6.1,2.6,15.1,9.5,126,108,-2.6
22,Oshae Brissett,Boston Celtics,Orlando Magic,1,15.38,11,1,1,0,0,1,1.127,1.125,.250,7.5,0.0,3.9,8.6,0.0,0.0,19.1,149,124,1.1
23,Svi Mykhailiuk,Boston Celtics,Orlando Magic,1,5.28,0,0,0,0,0,0,.000,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0,125,-16.4
24,Jonas Valančiūnas,New Orleans Pelicans,Charlotte Hornets,0,37.06,29,4,13,0,2,2,.778,.750,.250,12.3,25.3,19.1,21.8,0.0,4.2,24.5,149,107,12.3
25,CJ McCollum,New Orleans Pelicans,Charlotte Hornets,0,35.05,19,4,5,1,1,3,.503,.472,.500,6.5,8.9,7.8,19.3,1.4,2.2,26.2,106,110,1.1
26,Brandon Ingram,New Orleans Pelicans,Charlotte Hornets,0,31.52,8,7,3,0,0,0,.450,.375,.125,0.0,9.8,5.1,31.5,0.0,0.0,24.7,62,114,-16.1
27,Zion Williamson,New Orleans Pelicans,Charlotte Hornets,0,30.22,21,4,11,0,0,0,.591,.563,.000,11.3,27.5,19.8,26.6,0.0,0.0,27.2,128,110,2.9
28,Herbert Jones,New Orleans Pelicans,Charlotte Hornets,0,27.49,11,1,2,1,1,1,.828,.875,.500,4.1,3.8,3.9,5.3,1.8,2.8,10.5,174,109,6.0
29,Trey Murphy III,New Orleans Pelicans,Charlotte Hornets,0,25.12,13,2,6,0,0,1,.674,.500,.714,0.0,24.8,13.0,11.8,0.0,0.0,16.8,153,111,2.6
30,Jose Alvarado,New Orleans Pelicans,Charlotte Hornets,0,21.12,8,1,8,1,1,1,.463,.250,.500,5.4,34.5,20.6,6.3,2.3,3.7,20.0,103,101,-2.0
31,Dyson Daniels,New Orleans Pelicans,Charlotte Hornets,0,14.34,0,0,0,1,0,0,,,,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0,109,-3.5
