,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,P.Banchero,Orlando Magic,Atlanta Hawks,0,38.09,26,4,4,2,1,1,.436,.340,.200,0.0,14.8,6.2,17.4,2.7,2.5,35.1,106,114,-1.2,1000017
1,C.Okeke,Orlando Magic,Atlanta Hawks,0,29.51,6,1,7,3,1,0,.333,.333,.444,10.3,18.9,13.9,4.7,5.1,3.2,14.5,87,108,-3.4,1000017
2,J.Suggs,Orlando Magic,Atlanta Hawks,0,27.42,16,1,4,0,0,3,1.015,1.071,.429,7.4,10.2,8.6,6.1,0.0,0.0,15.5,153,122,3.5,1000017
3,G.Bitadze,Orlando Magic,Atlanta Hawks,0,24.00,10,3,10,1,2,0,.625,.625,.125,29.8,17.6,24.7,20.7,2.1,7.8,16.3,144,112,6.2,1000017
4,C.Houstan,Orlando Magic,Atlanta Hawks,0,13.54,3,0,1,1,0,1,.202,.214,1.000,7.3,0.0,4.3,0.0,3.7,0.0,23.2,59,117,-18.3,1000017
5,M.Fultz,Orlando Magic,Atlanta Hawks,0,30.15,10,1,4,3,0,0,.625,.625,.000,3.4,14.0,7.8,5.1,5.1,0.0,17.2,86,111,-6.9,1000017
6,W.Carter,Orlando Magic,Atlanta Hawks,0,24.00,18,2,5,2,1,3,1.027,1.071,.571,8.5,17.6,12.3,14.8,4.3,3.9,15.8,210,109,22.7,1000017
7,C.Anthony,Orlando Magic,Atlanta Hawks,0,21.58,10,1,1,1,3,1,.425,.350,.600,0.0,6.4,2.7,6.7,2.3,12.9,25.2,94,111,-0.9,1000017
8,J.Ingles,Orlando Magic,Atlanta Hawks,0,20.14,3,3,4,1,0,1,.300,.300,1.000,0.0,27.9,11.7,19.4,2.5,0.0,17.1,59,113,-14.9,1000017
9,J.Isaac,Orlando Magic,Atlanta Hawks,0,9.51,2,2,0,2,0,0,.500,.500,.000,0.0,0.0,0.0,28.6,10.4,0.0,8.8,141,102,12.2,1000017
10,A.Black,Orlando Magic,Atlanta Hawks,0,0.06,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,125,-10.1,1000017
11,T.Young,Atlanta Hawks,Orlando Magic,1,38.42,18,12,3,1,0,1,.527,.393,.429,3.6,5.3,4.6,45.4,1.3,0.0,28.6,98,116,-4.2,1000017
12,J.Johnson,Atlanta Hawks,Orlando Magic,1,38.10,10,3,9,2,0,1,.446,.389,.222,0.0,24.1,14.0,10.7,2.7,0.0,17.6,79,104,-4.2,1000017
