,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,A.Edwards,Minnesota Timberwolves,Denver Nuggets,0,43.47,16,7,8,2,0,2,.322,.292,.417,0.0,18.7,9.6,31.4,2.5,0.0,28.6,82,104,-2.4,50000000019
1,J.McDaniels,Minnesota Timberwolves,Denver Nuggets,0,39.42,23,1,6,2,1,3,.879,.850,.400,11.0,5.1,8.0,5.4,2.8,2.4,15.9,185,106,15.9,50000000019
2,K.Towns,Minnesota Timberwolves,Denver Nuggets,0,39.08,23,2,12,2,1,1,.691,.607,.429,5.6,26.1,16.2,11.6,2.8,2.5,24.3,124,99,7.7,50000000019
3,M.Conley,Minnesota Timberwolves,Denver Nuggets,0,38.30,10,4,8,2,0,3,.460,.450,.500,2.8,18.6,11.0,18.3,2.9,0.0,13.7,115,103,2.8,50000000019
4,R.Gobert,Minnesota Timberwolves,Denver Nuggets,0,35.37,13,1,9,1,2,0,.593,.429,.000,6.1,20.1,13.3,5.0,1.6,5.4,19.0,105,102,-1.9,50000000019
5,N.Reid,Minnesota Timberwolves,Denver Nuggets,0,21.55,11,1,4,0,2,1,.698,.643,.571,10.0,9.3,9.6,9.8,0.0,8.8,17.4,154,107,11.4,50000000019
6,N.Alexander-Walker,Minnesota Timberwolves,Denver Nuggets,0,17.15,0,1,0,0,0,0,.000,.000,.833,0.0,0.0,0.0,9.0,0.0,0.0,16.8,11,116,-19.1,50000000019
7,K.Anderson,Minnesota Timberwolves,Denver Nuggets,0,4.06,2,1,0,0,0,0,.532,.000,.000,0.0,0.0,0.0,37.8,0.0,0.0,22.2,139,116,2.4,50000000019
8,N.Jokic,Denver Nuggets,Minnesota Timberwolves,1,46.36,34,7,19,0,1,2,.547,.500,.357,13.1,30.4,21.5,35.0,0.0,2.3,35.1,117,110,13.5,50000000019
9,J.Murray,Denver Nuggets,Minnesota Timberwolves,1,42.34,35,3,3,0,0,4,.599,.556,.444,0.0,7.7,3.7,17.5,0.0,0.0,37.4,109,121,5.6,50000000019
