,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,A.Edwards,Minnesota Timberwolves,Denver Nuggets,0,42.14,43,3,7,1,2,3,.680,.638,.241,6.0,15.0,10.5,14.4,1.2,5.2,36.6,137,105,16.2,5000000004
1,J.McDaniels,Minnesota Timberwolves,Denver Nuggets,0,39.08,0,1,8,0,1,0,.000,.000,.286,9.7,16.1,12.9,2.9,0.0,2.8,9.7,40,110,-9.1,5000000004
2,R.Gobert,Minnesota Timberwolves,Denver Nuggets,0,35.17,6,3,13,1,3,0,.500,.500,.000,3.6,43.0,23.3,10.5,1.5,9.3,8.1,126,98,5.6,5000000004
3,M.Conley,Minnesota Timberwolves,Denver Nuggets,0,31.06,14,10,4,1,0,3,.829,.813,.500,0.0,16.2,8.1,43.7,1.7,0.0,19.0,129,108,8.4,5000000004
4,K.Towns,Minnesota Timberwolves,Denver Nuggets,0,30.49,20,3,4,0,0,2,.678,.692,.308,0.0,16.4,8.2,15.3,0.0,0.0,24.2,129,112,4.7,5000000004
5,N.Reid,Minnesota Timberwolves,Denver Nuggets,0,23.07,16,3,4,1,0,2,.699,.727,.364,5.5,16.4,10.9,21.9,2.2,0.0,29.6,112,107,9.2,5000000004
6,N.Alexander-Walker,Minnesota Timberwolves,Denver Nuggets,0,22.40,5,0,0,0,0,1,.417,.417,.833,0.0,0.0,0.0,0.0,0.0,0.0,18.8,52,114,-14.7,5000000004
7,K.Anderson,Minnesota Timberwolves,Denver Nuggets,0,12.15,2,1,2,0,0,0,1.000,1.000,.000,0.0,20.6,10.3,10.0,0.0,0.0,7.7,102,111,-7.9,5000000004
8,M.Morris,Minnesota Timberwolves,Denver Nuggets,0,3.24,0,0,0,0,0,0,.000,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,13.9,0,114,-18.8,5000000004
9,N.Jokic,Denver Nuggets,Minnesota Timberwolves,1,40.56,32,9,8,3,0,2,.561,.480,.360,3.1,21.6,12.3,47.8,3.8,0.0,43.5,101,112,4.2,5000000004
10,M.Porter,Denver Nuggets,Minnesota Timberwolves,1,40.06,20,1,6,3,1,4,.639,.615,.538,0.0,18.9,9.5,4.3,3.9,2.2,22.0,106,110,3.7,5000000004
11,K.Caldwell-Pope,Denver Nuggets,Minnesota Timberwolves,1,37.26,6,3,2,2,1,2,.750,.750,1.000,0.0,6.7,3.4,11.9,2.8,2.3,6.7,122,114,1.3,5000000004
12,J.Murray,Denver Nuggets,Minnesota Timberwolves,1,34.17,17,4,1,0,0,2,.555,.500,.286,0.0,3.7,1.8,21.1,0.0,0.0,23.9,109,123,-4.7,5000000004
13,A.Gordon,Denver Nuggets,Minnesota Timberwolves,1,32.33,9,6,3,2,0,0,.615,.667,.167,3.9,7.8,5.8,30.4,3.2,0.0,12.8,132,115,2.7,5000000004
14,C.Braun,Denver Nuggets,Minnesota Timberwolves,1,19.00,7,0,2,0,0,1,.700,.700,.200,0.0,13.3,6.6,0.0,0.0,0.0,13.2,124,122,-1.2,5000000004
15,J.Holiday,Denver Nuggets,Minnesota Timberwolves,1,16.29,3,0,5,1,0,1,.500,.500,1.000,0.0,38.3,19.2,0.0,3.2,0.0,9.1,90,111,-0.8,5000000004
16,R.Jackson,Denver Nuggets,Minnesota Timberwolves,1,13.43,5,1,3,1,0,1,.833,.833,.333,9.2,18.4,13.8,12.5,3.8,0.0,11.0,168,112,8.0,5000000004
17,P.Watson,Denver Nuggets,Minnesota Timberwolves,1,5.30,0,0,4,0,0,0,.000,.000,.500,0.0,91.9,45.9,0.0,0.0,0.0,18.2,0,109,-24.8,5000000004
