,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Tyrese Maxey,Philadelphia 76ers,Atlanta Hawks,0,40.18,19,8,4,2,0,3,.607,.500,.462,0.0,10.8,5.8,25.7,2.4,0.0,18.2,134,120,2.9
1,Tobias Harris,Philadelphia 76ers,Atlanta Hawks,0,38.21,29,4,10,1,0,3,.694,.675,.250,3.3,25.6,15.3,17.9,1.3,0.0,23.7,143,117,7.7
2,Joel Embiid,Philadelphia 76ers,Atlanta Hawks,0,36.33,32,8,7,2,0,1,.671,.553,.158,6.9,14.9,11.2,35.2,2.7,0.0,31.7,135,118,10.1
3,De'Anthony Melton,Philadelphia 76ers,Atlanta Hawks,0,35.58,14,5,4,2,1,3,.504,.500,.538,3.5,9.1,6.5,18.4,2.7,2.4,19.5,102,119,-1.0
4,Robert Covington,Philadelphia 76ers,Atlanta Hawks,0,20.25,6,3,7,1,1,2,.750,.750,.500,24.7,16.0,20.1,18.4,2.4,4.2,10.2,154,115,8.5
5,Jaden Springer,Philadelphia 76ers,Atlanta Hawks,0,22.12,8,2,3,1,2,0,.508,.429,.286,17.1,0.0,7.9,11.8,2.2,7.7,20.4,98,120,-3.1
6,Danuel House Jr.,Philadelphia 76ers,Atlanta Hawks,0,18.22,14,1,3,0,0,1,.751,.688,.500,6.9,11.9,9.6,8.7,0.0,0.0,23.4,143,125,3.2
7,Patrick Beverley,Philadelphia 76ers,Atlanta Hawks,0,14.12,2,1,2,0,0,0,.532,.000,1.000,0.0,15.4,8.2,7.9,0.0,0.0,5.5,150,123,-7.8
8,Paul Reed,Philadelphia 76ers,Atlanta Hawks,0,11.27,2,0,2,0,0,0,.333,.333,.000,11.0,9.5,10.2,0.0,0.0,0.0,10.9,97,126,-11.6
9,Marcus Morris,Philadelphia 76ers,Atlanta Hawks,0,2.11,0,0,1,0,0,0,,,,0.0,50.0,26.8,0.0,0.0,0.0,0.0,0,110,-11.5
10,Trae Young,Atlanta Hawks,Philadelphia 76ers,1,36.58,22,13,2,1,0,2,.598,.429,.429,0.0,6.8,3.2,50.4,1.3,0.0,25.2,127,133,3.7
11,Jalen Johnson,Atlanta Hawks,Philadelphia 76ers,1,36.20,18,2,10,1,3,0,.654,.583,.167,3.0,31.3,16.1,8.6,1.4,6.8,15.8,148,122,7.2
12,Dejounte Murray,Atlanta Hawks,Philadelphia 76ers,1,35.08,13,3,1,1,0,3,.406,.406,.438,0.0,3.6,1.7,12.4,1.4,0.0,22.5,81,134,-9.2
13,Clint Capela,Atlanta Hawks,Philadelphia 76ers,1,28.38,17,2,11,1,1,0,.644,.636,.000,30.5,13.2,22.5,11.9,1.7,2.9,19.2,155,129,7.5
14,De'Andre Hunter,Atlanta Hawks,Philadelphia 76ers,1,17.55,9,0,1,0,0,1,.643,.643,.286,0.0,7.1,3.3,0.0,0.0,0.0,16.3,131,136,-1.1
15,Saddiq Bey,Atlanta Hawks,Philadelphia 76ers,1,31.21,17,1,7,1,0,2,.790,.778,.444,10.4,16.1,13.1,5.0,1.6,0.0,17.0,139,130,5.4
16,Bogdan Bogdanović,Atlanta Hawks,Philadelphia 76ers,1,23.53,13,3,2,3,0,3,.488,.458,.667,0.0,10.6,4.9,18.9,6.2,0.0,28.5,92,121,0.3
17,Onyeka Okongwu,Atlanta Hawks,Philadelphia 76ers,1,19.22,5,0,5,0,0,1,.417,.417,.333,11.3,19.6,15.1,0.0,0.0,0.0,15.1,91,132,-10.7
18,Wesley Matthews,Atlanta Hawks,Philadelphia 76ers,1,10.24,2,0,0,0,0,0,.266,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,15.1,65,139,-16.9
19,Franz Wagner,Orlando Magic,Chicago Bulls,0,35.23,21,2,4,2,0,2,.556,.556,.444,0.0,13.2,6.8,10.5,2.8,0.0,26.7,104,101,0.8
20,Paolo Banchero,Orlando Magic,Chicago Bulls,0,31.42,13,4,8,0,1,0,.412,.429,.071,11.6,18.5,15.1,20.9,0.0,3.0,32.5,72,104,-12.0
