,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,D.Mitchell,Cleveland Cavaliers,Atlanta Hawks,0,35.43,18,8,6,0,1,0,.458,.353,.353,0.0,14.4,8.6,30.8,0.0,2.4,26.4,107,100,-3.3,1000020
1,J.Allen,Cleveland Cavaliers,Atlanta Hawks,0,33.25,14,2,11,3,3,0,.788,.750,.000,3.8,25.7,16.8,8.4,4.4,7.8,17.6,107,82,4.9,1000020
2,I.Okoro,Cleveland Cavaliers,Atlanta Hawks,0,33.11,12,2,5,2,0,1,.581,.611,.333,0.0,12.9,7.7,8.1,2.9,0.0,17.0,95,95,-2.5,1000020
3,D.Wade,Cleveland Cavaliers,Atlanta Hawks,0,25.33,17,0,5,1,0,5,1.214,1.214,.857,4.9,13.4,10.0,0.0,1.9,0.0,12.5,213,98,16.5,1000020
4,M.Strus,Cleveland Cavaliers,Atlanta Hawks,0,20.21,13,7,3,1,0,1,.597,.550,.400,12.4,4.2,7.5,52.9,2.4,0.0,28.9,125,100,9.5,1000020
5,S.Merrill,Cleveland Cavaliers,Atlanta Hawks,0,30.06,18,6,4,0,0,5,.547,.531,.875,0.0,11.4,6.8,28.6,0.0,0.0,26.5,110,102,2.1,1000020
6,G.Niang,Cleveland Cavaliers,Atlanta Hawks,0,21.19,14,2,5,0,1,4,.778,.778,.889,0.0,20.1,12.0,14.2,0.0,4.1,19.3,141,96,11.6,1000020
7,C.Porter,Cleveland Cavaliers,Atlanta Hawks,0,20.36,4,3,5,0,0,0,.515,.333,.333,0.0,20.8,12.4,17.2,0.0,0.0,15.3,79,99,-10.2,1000020
8,T.Thompson,Cleveland Cavaliers,Atlanta Hawks,0,14.13,6,2,5,0,1,0,.750,.750,.250,0.0,30.1,18.0,20.5,0.0,6.1,12.9,156,92,10.8,1000020
9,D.Jones,Cleveland Cavaliers,Atlanta Hawks,0,2.46,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,107,-5.3,1000020
10,P.Nance,Cleveland Cavaliers,Atlanta Hawks,0,2.46,0,0,0,0,0,0,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0,107,-39.6,1000020
11,D.Murray,Atlanta Hawks,Cleveland Cavaliers,1,34.43,24,5,9,1,0,2,.604,.579,.368,0.0,32.7,13.2,29.8,1.4,0.0,27.4,113,116,6.1,1000020
12,J.Johnson,Atlanta Hawks,Cleveland Cavaliers,1,33.46,20,4,7,1,2,1,.536,.531,.313,2.5,22.4,10.6,22.2,1.4,6.8,25.2,109,112,6.4,1000020
13,S.Bey,Atlanta Hawks,Cleveland Cavaliers,1,30.04,0,2,7,0,0,0,.000,.000,.500,8.6,16.8,11.9,8.6,0.0,0.0,18.8,25,121,-20.4,1000020
14,T.Young,Atlanta Hawks,Cleveland Cavaliers,1,28.18,15,5,1,0,0,3,.625,.625,.333,0.0,4.5,1.8,31.6,0.0,0.0,24.5,95,122,-3.6,1000020
15,C.Capela,Atlanta Hawks,Cleveland Cavaliers,1,22.06,6,0,9,1,2,0,.375,.375,.000,19.4,22.9,20.8,0.0,2.2,10.3,19.6,81,107,-7.1,1000020
16,B.Bogdanovic,Atlanta Hawks,Cleveland Cavaliers,1,28.20,14,4,2,1,0,1,.549,.500,.545,0.0,8.9,3.6,23.8,1.7,0.0,21.1,111,118,2.2,1000020
17,O.Okongwu,Atlanta Hawks,Cleveland Cavaliers,1,22.39,1,2,6,0,0,0,.129,.000,.000,7.6,22.3,13.5,11.5,0.0,0.0,7.4,77,121,-9.3,1000020
18,G.Mathews,Atlanta Hawks,Cleveland Cavaliers,1,14.22,4,2,2,0,0,1,.581,.500,1.000,0.0,17.6,7.1,19.9,0.0,0.0,10.4,135,121,1.7,1000020
19,P.Mills,Atlanta Hawks,Cleveland Cavaliers,1,10.12,6,0,0,1,0,2,1.000,1.000,1.000,0.0,0.0,0.0,0.0,4.8,0.0,12.8,171,112,12.9,1000020
20,T.Forrest,Atlanta Hawks,Cleveland Cavaliers,1,5.45,0,0,1,0,0,0,.000,.000,.000,0.0,22.0,8.9,0.0,0.0,0.0,7.5,0,121,-14.7,1000020
21,S.Lundy,Atlanta Hawks,Cleveland Cavaliers,1,3.15,3,0,0,0,0,1,.750,.750,1.000,0.0,0.0,0.0,0.0,0.0,0.0,26.7,128,123,14.3,1000020
22,A.Griffin,Atlanta Hawks,Cleveland Cavaliers,1,3.15,2,0,0,0,0,0,.500,.500,.500,0.0,0.0,0.0,0.0,0.0,0.0,26.7,94,123,-4.4,1000020
23,B.Fernando,Atlanta Hawks,Cleveland Cavaliers,1,3.15,0,1,1,0,0,0,.000,.000,1.000,0.0,38.9,15.7,39.9,0.0,0.0,13.4,49,119,-1.5,1000020
24,J.Jackson,Memphis Grizzlies,Chicago Bulls,0,33.06,26,5,6,1,0,1,.592,.472,.389,3.5,17.3,10.4,35.5,1.5,0.0,34.7,115,130,1.1,1000020
25,V.Williams,Memphis Grizzlies,Chicago Bulls,0,29.53,14,2,5,1,0,3,.709,.722,.667,0.0,19.1,9.6,13.4,1.7,0.0,19.1,102,129,-2.2,1000020
26,L.Kennard,Memphis Grizzlies,Chicago Bulls,0,29.44,14,6,2,0,0,4,.742,.778,.778,0.0,7.7,3.8,40.5,0.0,0.0,20.1,107,136,-0.6,1000020
27,S.Aldama,Memphis Grizzlies,Chicago Bulls,0,27.44,5,3,8,1,2,1,.357,.357,.714,0.0,33.0,16.5,18.2,1.8,6.0,15.6,66,121,-5.4,1000020
28,J.Konchar,Memphis Grizzlies,Chicago Bulls,0,26.35,2,6,5,0,2,0,.250,.250,.500,0.0,21.5,10.7,35.9,0.0,6.2,10.8,76,128,-3.5,1000020
29,D.Roddy,Memphis Grizzlies,Chicago Bulls,0,31.37,11,3,2,0,0,1,.500,.500,.455,0.0,7.2,3.6,18.7,0.0,0.0,18.2,91,136,-9.7,1000020
30,Z.Williams,Memphis Grizzlies,Chicago Bulls,0,22.07,8,1,1,2,0,0,.372,.222,.556,5.2,0.0,2.6,7.8,4.5,0.0,25.5,78,128,-13.3,1000020
31,G.Jackson,Memphis Grizzlies,Chicago Bulls,0,18.30,10,0,1,0,0,2,.887,1.000,.667,0.0,6.2,3.1,0.0,0.0,0.0,14.6,161,136,-1.3,1000020
32,J.Gilyard,Memphis Grizzlies,Chicago Bulls,0,15.38,3,1,1,1,0,1,.500,.500,1.000,0.0,7.3,3.7,10.6,3.2,0.0,12.3,74,129,-8.9,1000020
33,S.Pippen,Memphis Grizzlies,Chicago Bulls,0,5.06,3,1,1,0,0,0,.615,.500,.000,22.4,0.0,11.2,41.7,0.0,0.0,32.3,108,138,-5.1,1000020
34,D.DeRozan,Chicago Bulls,Memphis Grizzlies,1,36.36,18,8,4,1,1,1,.414,.375,.200,3.1,9.4,6.2,27.7,1.4,4.0,26.8,109,103,-3.5,1000020
35,C.White,Chicago Bulls,Memphis Grizzlies,1,36.07,17,5,5,0,0,1,.571,.536,.214,3.2,12.7,7.9,17.6,0.0,0.0,19.0,128,108,-3.1,1000020
36,P.Williams,Chicago Bulls,Memphis Grizzlies,1,26.48,15,0,5,2,1,3,.588,.500,.636,8.5,12.8,10.7,0.0,3.7,5.4,23.8,113,96,-2.3,1000020
37,N.Vucevic,Chicago Bulls,Memphis Grizzlies,1,25.24,11,3,11,0,0,1,.688,.688,.375,9.0,40.5,24.7,15.1,0.0,0.0,17.0,123,105,-0.4,1000020
38,A.Caruso,Chicago Bulls,Memphis Grizzlies,1,25.18,8,1,3,2,1,2,.667,.667,.833,0.0,13.6,6.8,4.6,4.0,5.7,10.2,141,95,1.8,1000020
39,A.Dosunmu,Chicago Bulls,Memphis Grizzlies,1,27.55,20,4,6,1,1,3,.883,.850,.500,0.0,24.6,12.3,19.7,1.8,5.2,22.1,138,99,10.3,1000020
40,A.Drummond,Chicago Bulls,Memphis Grizzlies,1,18.52,15,1,10,4,0,0,.631,.636,.000,30.3,30.3,30.3,8.7,10.6,0.0,27.2,146,82,12.7,1000020
41,D.Terry,Chicago Bulls,Memphis Grizzlies,1,18.06,7,3,5,1,1,1,.621,.500,1.000,6.3,25.3,15.8,17.9,2.8,8.0,15.8,133,95,5.5,1000020
42,J.Carter,Chicago Bulls,Memphis Grizzlies,1,16.51,12,5,1,0,0,2,.857,.857,.429,0.0,6.8,3.4,43.5,0.0,0.0,17.9,185,109,15.0,1000020
43,J.Phillips,Chicago Bulls,Memphis Grizzlies,1,4.19,0,1,0,0,0,0,,,,0.0,0.0,0.0,23.7,0.0,0.0,0.0,230,110,2.5,1000020
44,T.Taylor,Chicago Bulls,Memphis Grizzlies,1,3.44,2,1,2,0,0,0,1.000,1.000,.000,30.6,30.6,30.6,37.7,0.0,0.0,23.1,120,106,-2.1,1000020
45,T.Maxey,Philadelphia 76ers,Charlotte Hornets,0,42.15,16,8,3,2,0,1,.350,.341,.409,0.0,7.3,3.7,32.4,2.3,0.0,24.6,84,93,-2.8,1000020
46,J.Embiid,Philadelphia 76ers,Charlotte Hornets,0,36.46,33,5,10,0,3,0,.583,.478,.043,2.8,25.0,14.0,30.2,0.0,8.2,38.7,112,88,11.4,1000020
47,T.Harris,Philadelphia 76ers,Charlotte Hornets,0,35.40,21,6,5,0,0,1,.581,.500,.200,2.9,11.5,7.2,30.4,0.0,0.0,25.6,114,97,4.5,1000020
48,N.Batum,Philadelphia 76ers,Charlotte Hornets,0,29.11,9,1,5,2,2,1,.750,.750,.500,10.7,7.0,8.8,5.6,3.3,6.9,9.3,157,86,8.4,1000020
49,K.Oubre,Philadelphia 76ers,Charlotte Hornets,0,26.59,5,0,8,2,0,1,.357,.357,.714,0.0,30.3,15.3,0.0,3.6,0.0,15.2,53,85,-7.8,1000020
50,D.House,Philadelphia 76ers,Charlotte Hornets,0,27.20,9,0,3,1,1,1,.846,.875,.250,0.0,11.2,5.7,0.0,1.8,3.7,12.2,110,90,-0.9,1000020
51,F.Korkmaz,Philadelphia 76ers,Charlotte Hornets,0,15.31,2,1,4,0,0,0,.500,.500,.000,0.0,26.3,13.3,9.4,0.0,0.0,8.8,72,94,-7.8,1000020
52,M.Morris,Philadelphia 76ers,Charlotte Hornets,0,14.28,0,0,0,0,0,0,.000,.000,.750,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0,100,-17.8,1000020
53,P.Reed,Philadelphia 76ers,Charlotte Hornets,0,11.14,2,0,8,0,0,0,.500,.500,.000,9.3,63.6,36.8,0.0,0.0,0.0,8.1,117,86,-0.8,1000020
54,R.Council,Philadelphia 76ers,Charlotte Hornets,0,0.18,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100,-7.9,1000020
55,T.Smith,Philadelphia 76ers,Charlotte Hornets,0,0.18,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100,-10.2,1000020
56,M.Bridges,Charlotte Hornets,Philadelphia 76ers,1,40.00,25,3,11,0,1,5,.546,.523,.455,0.0,28.7,14.2,14.9,0.0,2.0,27.9,99,98,5.0,1000020
