,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,C.McCollum,New Orleans Pelicans,Detroit Pistons,0,36.40,23,7,2,1,0,5,.639,.639,.500,0.0,5.8,3.0,31.4,1.4,0.0,25.0,119,110,4.5,300000024
1,Z.Williamson,New Orleans Pelicans,Detroit Pistons,0,36.29,36,6,7,2,0,0,.893,.929,.000,3.1,17.5,10.6,33.0,2.7,0.0,30.4,151,103,14.9,300000024
2,H.Jones,New Orleans Pelicans,Detroit Pistons,0,35.25,7,2,1,4,1,2,.717,.750,.750,0.0,3.0,1.6,7.1,5.6,3.6,7.6,118,99,2.4,300000024
3,T.Murphy,New Orleans Pelicans,Detroit Pistons,0,31.45,8,2,8,1,4,0,.258,.083,.750,0.0,26.9,13.9,7.7,1.6,15.9,23.9,60,95,-8.7,300000024
4,J.Valanciunas,New Orleans Pelicans,Detroit Pistons,0,19.51,13,0,6,0,1,0,.574,.600,.100,5.8,26.9,16.7,0.0,0.0,6.4,28.5,101,103,-7.9,300000024
5,L.Nance,New Orleans Pelicans,Detroit Pistons,0,26.45,9,2,3,0,0,0,.922,1.000,.000,0.0,12.0,6.2,10.6,0.0,0.0,8.4,189,111,0.1,300000024
6,N.Marshall,New Orleans Pelicans,Detroit Pistons,0,24.06,14,3,8,0,0,4,.700,.700,.700,9.5,26.6,18.3,19.2,0.0,0.0,20.9,131,106,6.2,300000024
7,J.Alvarado,New Orleans Pelicans,Detroit Pistons,0,21.27,4,3,5,0,1,0,.291,.167,.500,10.7,14.9,12.9,17.3,0.0,5.9,14.7,99,107,-5.9,300000024
8,J.Hawkins,New Orleans Pelicans,Detroit Pistons,0,6.08,0,2,1,0,0,0,.000,.000,1.000,0.0,17.4,9.0,38.2,0.0,0.0,15.0,56,109,-11.7,300000024
9,J.Robinson-Earl,New Orleans Pelicans,Detroit Pistons,0,1.24,0,0,0,0,0,0,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,32.8,0,113,-52.8,300000024
10,C.Metu,Detroit Pistons,New Orleans Pelicans,1,39.00,17,3,8,1,1,0,.738,.625,.250,5.5,17.6,11.3,14.3,1.3,2.6,15.3,138,116,2.8,300000024
11,J.Ivey,Detroit Pistons,New Orleans Pelicans,1,29.16,16,4,2,1,0,3,.581,.542,.583,3.6,3.9,3.8,27.6,1.7,0.0,26.7,99,119,-1.2,300000024
12,M.Sasser,Detroit Pistons,New Orleans Pelicans,1,27.08,3,3,1,1,1,1,.300,.300,.600,0.0,4.2,2.0,17.6,1.8,3.8,11.4,63,116,-8.2,300000024
13,J.Wiseman,Detroit Pistons,New Orleans Pelicans,1,26.44,15,0,11,0,0,0,.705,.625,.000,12.0,34.2,22.7,0.0,0.0,0.0,24.1,106,118,-6.1,300000024
14,T.Brown,Detroit Pistons,New Orleans Pelicans,1,20.01,6,2,6,0,0,0,.294,.125,.500,0.0,34.3,16.5,16.2,0.0,0.0,26.8,63,119,-13.9,300000024
15,T.Evbuomwan,Detroit Pistons,New Orleans Pelicans,1,28.52,7,1,7,0,1,0,.394,.375,.500,3.7,23.8,13.4,6.2,0.0,3.5,16.6,74,117,-9.6,300000024
16,M.Flynn,Detroit Pistons,New Orleans Pelicans,1,24.52,17,4,4,1,0,3,.638,.625,.583,12.9,4.6,8.9,37.8,2.0,0.0,23.6,144,119,13.8,300000024
17,B.Boeheim,Detroit Pistons,New Orleans Pelicans,1,22.20,13,3,3,0,0,3,.732,.688,.875,0.0,15.4,7.4,27.6,0.0,0.0,17.5,155,121,9.6,300000024
18,J.Rhoden,Detroit Pistons,New Orleans Pelicans,1,12.02,5,0,3,0,2,1,.500,.500,.600,0.0,28.5,13.8,0.0,0.0,17.0,18.3,99,105,0.8,300000024
19,E.Fournier,Detroit Pistons,New Orleans Pelicans,1,9.45,2,0,1,0,0,0,.170,.000,.800,0.0,11.7,5.7,0.0,0.0,0.0,26.5,41,122,-22.0,300000024
