,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,L.Doncic,Dallas Mavericks,Chicago Bulls,0,33.37,27,14,12,1,0,6,.545,.522,.652,7.3,26.9,18.6,52.4,1.5,0.0,36.2,129,95,13.2,300000011
1,K.Irving,Dallas Mavericks,Chicago Bulls,0,27.20,14,1,3,1,1,2,.500,.500,.429,0.0,9.9,5.7,4.3,1.9,3.2,24.9,97,99,-6.0,300000011
2,P.Washington,Dallas Mavericks,Chicago Bulls,0,23.13,7,0,5,2,1,1,.700,.700,.600,0.0,19.5,11.2,0.0,4.4,3.8,9.8,137,89,2.8,300000011
3,D.Gafford,Dallas Mavericks,Chicago Bulls,0,22.48,20,1,7,1,2,0,.969,1.000,.000,16.2,15.9,16.0,6.6,2.2,7.7,20.6,200,93,15.4,300000011
4,D.Jones,Dallas Mavericks,Chicago Bulls,0,16.18,8,2,0,0,0,2,.571,.571,.714,0.0,0.0,0.0,14.0,0.0,0.0,19.5,127,109,-1.1,300000011
5,J.Green,Dallas Mavericks,Chicago Bulls,0,23.09,5,3,3,0,0,1,.833,.833,.667,0.0,11.7,6.8,13.3,0.0,0.0,5.9,181,104,0.9,300000011
6,D.Lively,Dallas Mavericks,Chicago Bulls,0,20.00,22,3,7,2,2,0,.917,.917,.000,12.3,22.6,18.3,29.3,5.1,8.7,29.5,169,83,25.5,300000011
7,D.Exum,Dallas Mavericks,Chicago Bulls,0,18.51,2,2,4,0,0,0,.333,.333,.667,6.5,14.4,11.1,10.5,0.0,0.0,9.6,91,103,-9.6,300000011
8,T.Hardaway,Dallas Mavericks,Chicago Bulls,0,18.10,4,4,1,2,0,0,.410,.250,.750,0.0,5.0,2.9,21.9,5.6,0.0,12.2,126,95,3.8,300000011
9,M.Kleber,Dallas Mavericks,Chicago Bulls,0,12.47,2,1,4,0,0,0,.532,.000,1.000,0.0,28.3,16.3,7.4,0.0,0.0,6.7,143,97,-3.5,300000011
10,J.Hardy,Dallas Mavericks,Chicago Bulls,0,7.23,11,0,0,0,0,1,.935,.900,.400,0.0,0.0,0.0,0.0,0.0,0.0,42.4,144,109,14.6,300000011
11,A.Lawson,Dallas Mavericks,Chicago Bulls,0,6.09,3,1,1,1,0,0,.255,.200,.400,0.0,14.7,8.5,18.1,8.3,0.0,43.5,69,85,-18.7,300000011
12,D.Powell,Dallas Mavericks,Chicago Bulls,0,5.12,0,1,2,0,0,0,.000,.000,.000,47.3,0.0,20.1,18.1,0.0,0.0,8.7,136,108,-7.2,300000011
13,M.Morris,Dallas Mavericks,Chicago Bulls,0,5.03,2,0,0,0,0,0,1.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,9.0,200,109,-0.2,300000011
14,A.Dosunmu,Chicago Bulls,Dallas Mavericks,1,29.04,9,6,8,1,1,1,.346,.346,.385,6.2,25.4,14.4,34.9,1.7,3.2,22.2,84,130,-2.5,300000011
15,C.White,Chicago Bulls,Dallas Mavericks,1,27.05,12,1,2,0,0,1,.392,.321,.429,3.3,4.5,3.9,6.3,0.0,0.0,27.5,80,140,-12.8,300000011
16,N.Vucevic,Chicago Bulls,Dallas Mavericks,1,26.20,13,2,6,0,1,1,.500,.500,.308,6.9,18.7,11.9,15.1,0.0,3.5,26.1,89,135,-3.9,300000011
17,D.DeRozan,Chicago Bulls,Dallas Mavericks,1,22.05,13,2,2,0,0,0,.558,.444,.111,0.0,11.1,4.7,16.5,0.0,0.0,24.6,114,139,-2.8,300000011
18,A.Caruso,Chicago Bulls,Dallas Mavericks,1,21.02,4,3,5,1,0,1,.258,.250,1.000,8.6,17.6,12.4,20.9,2.4,0.0,17.9,73,132,-6.6,300000011
19,J.Phillips,Chicago Bulls,Dallas Mavericks,1,27.57,11,0,3,2,0,2,.661,.571,.429,6.5,4.4,5.6,0.0,3.6,0.0,12.8,146,132,3.4,300000011
20,O.Bitim,Chicago Bulls,Dallas Mavericks,1,25.16,17,1,5,0,0,1,.531,.531,.375,10.8,9.7,10.3,9.6,0.0,0.0,28.9,108,139,-2.2,300000011
21,T.Craig,Chicago Bulls,Dallas Mavericks,1,16.32,0,0,1,0,0,0,.000,.000,1.000,5.5,0.0,3.2,0.0,0.0,0.0,5.2,27,141,-17.3,300000011
22,A.Drummond,Chicago Bulls,Dallas Mavericks,1,16.28,4,1,10,1,0,0,.420,.333,.000,5.5,67.3,31.7,9.1,3.1,0.0,15.0,86,121,-1.7,300000011
23,J.Carter,Chicago Bulls,Dallas Mavericks,1,13.25,3,0,0,0,0,0,.798,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,6.0,158,141,-8.1,300000011
24,D.Terry,Chicago Bulls,Dallas Mavericks,1,7.23,4,2,0,1,0,0,.400,.400,.400,0.0,0.0,0.0,59.1,6.9,0.0,34.9,82,126,1.7,300000011
25,T.Taylor,Chicago Bulls,Dallas Mavericks,1,7.23,2,1,1,0,0,0,1.000,1.000,.000,0.0,16.7,7.1,22.8,0.0,0.0,5.8,204,138,3.6,300000011
26,K.Durant,Phoenix Suns,Cleveland Cavaliers,0,39.11,37,6,8,1,0,5,.656,.635,.385,0.0,24.5,12.4,25.5,1.3,0.0,35.9,131,121,8.5,300000011
27,D.Booker,Phoenix Suns,Cleveland Cavaliers,0,38.09,27,7,6,0,1,1,.568,.523,.318,12.9,6.3,9.6,27.4,0.0,3.3,30.5,131,127,2.5,300000011
28,G.Allen,Phoenix Suns,Cleveland Cavaliers,0,35.40,14,2,3,2,2,4,1.017,1.000,.833,3.5,6.7,5.1,6.6,2.9,7.1,11.2,156,118,7.8,300000011
29,B.Beal,Phoenix Suns,Cleveland Cavaliers,0,35.39,24,4,5,3,0,2,.604,.579,.368,6.9,10.1,8.5,16.6,4.4,0.0,26.4,134,117,5.0,300000011
30,J.Nurkic,Phoenix Suns,Cleveland Cavaliers,0,29.28,9,0,8,0,1,0,.589,.800,.000,12.5,20.4,16.5,0.0,0.0,4.3,16.3,90,122,-10.8,300000011
31,R.O'Neale,Phoenix Suns,Cleveland Cavaliers,0,29.10,0,4,4,1,0,0,.000,.000,1.000,0.0,16.5,8.3,14.3,1.8,0.0,6.2,59,122,-7.8,300000011
