,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm,date
0,J.Tatum,Boston Celtics,Chicago Bulls,0,34.55,25,5,7,3,0,5,.636,.618,.588,0.0,21.9,11.9,20.2,4.2,0.0,29.6,117,110,2.9,20000022
1,D.White,Boston Celtics,Chicago Bulls,0,33.11,28,5,3,2,3,5,.864,.821,.714,0.0,9.9,5.4,22.6,2.9,6.6,25.0,156,112,16.2,20000022
2,J.Brown,Boston Celtics,Chicago Bulls,0,32.55,21,5,5,1,1,3,.717,.708,.417,0.0,16.6,9.0,21.0,1.5,2.2,23.1,135,116,3.6,20000022
3,K.Porzingis,Boston Celtics,Chicago Bulls,0,29.40,14,1,4,1,3,2,.415,.375,.563,0.0,14.7,8.0,4.4,1.6,7.4,27.5,82,112,-11.3,20000022
4,J.Holiday,Boston Celtics,Chicago Bulls,0,29.15,9,6,3,2,1,2,.765,.800,.600,0.0,11.2,6.1,24.6,3.3,2.5,12.3,137,113,4.3,20000022
5,A.Horford,Boston Celtics,Chicago Bulls,0,22.38,0,0,5,0,1,0,.000,.000,.000,5.7,19.3,13.1,0.0,0.0,3.2,4.0,47,118,-9.0,20000022
6,P.Pritchard,Boston Celtics,Chicago Bulls,0,19.51,9,1,3,0,0,3,.750,.750,1.000,0.0,16.5,9.0,6.4,0.0,0.0,18.4,104,121,-4.0,20000022
7,S.Hauser,Boston Celtics,Chicago Bulls,0,14.28,8,1,1,0,1,2,1.333,1.333,.667,0.0,7.5,4.1,9.5,0.0,5.0,9.5,264,120,14.3,20000022
8,L.Kornet,Boston Celtics,Chicago Bulls,0,13.52,10,2,4,1,0,0,.833,.833,.000,37.4,0.0,17.1,25.0,3.5,0.0,19.7,191,118,12.8,20000022
9,X.Tillman,Boston Celtics,Chicago Bulls,0,2.33,2,0,0,0,1,0,1.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,28.5,17.9,200,106,14.3,20000022
10,S.Mykhailiuk,Boston Celtics,Chicago Bulls,0,2.14,3,1,1,0,0,1,1.500,1.500,1.000,0.0,48.8,26.5,91.4,0.0,0.0,20.4,285,110,52.8,20000022
11,O.Brissett,Boston Celtics,Chicago Bulls,0,2.14,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126,-7.2,20000022
12,J.Springer,Boston Celtics,Chicago Bulls,0,2.14,0,0,0,0,0,0,.000,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,20.4,0,126,-31.5,20000022
13,A.Dosunmu,Chicago Bulls,Boston Celtics,1,40.40,14,8,8,1,0,2,.500,.500,.429,2.7,22.3,11.7,25.6,1.2,0.0,16.6,111,131,-1.2,20000022
14,D.DeRozan,Chicago Bulls,Boston Celtics,1,35.40,19,5,4,1,0,1,.506,.441,.176,3.1,10.9,6.6,19.5,1.4,0.0,24.5,109,132,-3.1,20000022
15,C.White,Chicago Bulls,Boston Celtics,1,35.10,20,4,2,1,0,4,.533,.471,.529,0.0,7.4,3.4,15.2,1.4,0.0,24.8,110,132,-3.4,20000022
16,N.Vucevic,Chicago Bulls,Boston Celtics,1,34.38,22,2,14,0,0,0,.553,.526,.158,15.7,33.7,24.0,9.2,0.0,0.0,29.0,104,133,-4.8,20000022
17,A.Caruso,Chicago Bulls,Boston Celtics,1,29.43,12,5,3,2,1,2,.667,.667,.444,0.0,13.1,6.0,22.5,3.3,4.5,17.0,107,124,2.9,20000022
18,J.Phillips,Chicago Bulls,Boston Celtics,1,17.45,9,1,2,0,0,1,.900,.900,.200,0.0,14.6,6.7,8.1,0.0,0.0,11.9,178,135,4.9,20000022
19,A.Drummond,Chicago Bulls,Boston Celtics,1,17.23,11,0,8,0,1,0,.564,.500,.000,25.1,29.9,27.3,0.0,0.0,7.7,23.6,135,129,1.4,20000022
20,J.Carter,Chicago Bulls,Boston Celtics,1,12.05,2,2,1,0,0,0,.500,.500,.500,0.0,10.7,4.9,19.8,0.0,0.0,7.0,136,136,-4.4,20000022
21,D.Terry,Chicago Bulls,Boston Celtics,1,11.50,3,2,3,1,0,0,.798,1.000,.000,18.4,11.0,15.0,20.3,4.1,0.0,6.7,186,126,10.7,20000022
22,O.Bitim,Chicago Bulls,Boston Celtics,1,2.33,0,0,0,0,0,0,.000,.000,.500,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0,137,-41.0,20000022
23,T.Taylor,Chicago Bulls,Boston Celtics,1,2.33,0,1,0,0,0,0,,,,0.0,0.0,0.0,42.8,0.0,0.0,0.0,223,137,8.8,20000022
24,P.Banchero,Orlando Magic,Cleveland Cavaliers,0,33.37,12,4,6,0,0,2,.378,.333,.267,7.9,19.0,13.0,15.3,0.0,0.0,27.1,83,125,-14.3,20000022
25,F.Wagner,Orlando Magic,Cleveland Cavaliers,0,31.47,14,4,4,1,0,1,.612,.591,.364,0.0,20.1,9.2,17.8,1.7,0.0,20.8,107,121,-1.7,20000022
26,G.Harris,Orlando Magic,Cleveland Cavaliers,0,28.56,8,3,0,3,0,2,.820,.750,.500,0.0,0.0,0.0,12.5,5.5,0.0,9.3,150,115,5.8,20000022
27,W.Carter,Orlando Magic,Cleveland Cavaliers,0,23.08,12,1,2,0,0,2,.857,.857,.429,0.0,13.8,6.3,6.4,0.0,0.0,15.8,142,125,2.7,20000022
28,J.Suggs,Orlando Magic,Cleveland Cavaliers,0,18.08,7,3,1,1,0,1,.438,.438,.500,0.0,8.8,4.0,22.7,2.9,0.0,20.2,113,120,-0.6,20000022
29,M.Wagner,Orlando Magic,Cleveland Cavaliers,0,24.42,22,0,7,1,0,1,.709,.625,.083,10.8,32.4,20.6,0.0,2.1,0.0,28.7,154,118,6.5,20000022
30,A.Black,Orlando Magic,Cleveland Cavaliers,0,23.43,9,2,3,0,0,1,.571,.500,.286,5.6,13.5,9.2,11.0,0.0,0.0,17.1,121,126,-2.9,20000022
31,C.Anthony,Orlando Magic,Cleveland Cavaliers,0,19.05,13,6,2,1,1,1,.813,.813,.125,0.0,16.8,7.6,54.1,2.8,5.2,21.6,159,115,17.7,20000022
32,J.Isaac,Orlando Magic,Cleveland Cavaliers,0,18.52,7,1,7,0,2,0,.394,.375,.125,35.3,17.0,27.0,7.2,0.0,10.6,24.0,108,118,-5.1,20000022
33,J.Ingles,Orlando Magic,Cleveland Cavaliers,0,18.00,12,2,1,1,0,3,1.351,1.375,.750,0.0,8.9,4.0,16.5,2.9,0.0,13.8,198,119,17.0,20000022
34,D.Garland,Cleveland Cavaliers,Orlando Magic,1,37.00,18,10,2,2,0,3,.634,.625,.417,0.0,7.2,3.9,41.6,2.9,0.0,24.0,116,128,0.0,20000022
35,J.Allen,Cleveland Cavaliers,Orlando Magic,1,34.25,18,1,10,2,0,0,.666,.600,.000,9.3,31.0,21.1,4.6,3.1,0.0,22.0,123,122,-1.5,20000022
