,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Klay Thompson,Golden State Warriors,Cleveland Cavaliers,0,31.45,15,2,3,1,0,3,.504,.464,.643,5.2,3.8,4.6,11.4,1.5,0.0,21.2,100,122,-3.4
1,Stephen Curry,Golden State Warriors,Cleveland Cavaliers,0,30.49,28,4,2,1,0,7,.751,.719,.688,0.0,7.8,3.2,28.9,1.6,0.0,31.9,108,120,9.3
2,Draymond Green,Golden State Warriors,Cleveland Cavaliers,0,29.22,18,8,3,3,1,2,.660,.545,.273,0.0,12.3,5.0,50.6,5.0,3.6,19.9,147,110,17.8
3,Andrew Wiggins,Golden State Warriors,Cleveland Cavaliers,0,26.09,8,1,5,0,0,1,.372,.389,.222,9.5,9.2,9.4,6.4,0.0,0.0,16.4,94,123,-7.5
4,Kevon Looney,Golden State Warriors,Cleveland Cavaliers,0,15.10,2,5,11,0,0,0,.500,.500,.000,27.3,47.5,35.5,51.3,0.0,0.0,5.3,186,112,11.5
5,Chris Paul,Golden State Warriors,Cleveland Cavaliers,0,24.36,5,2,1,2,0,1,.250,.250,.500,0.0,4.9,2.0,13.0,3.9,0.0,16.2,69,116,-10.8
6,Jonathan Kuminga,Golden State Warriors,Cleveland Cavaliers,0,19.34,15,0,3,0,2,1,.463,.393,.286,4.2,12.3,7.5,0.0,0.0,10.7,35.1,95,117,-3.2
7,Moses Moody,Golden State Warriors,Cleveland Cavaliers,0,14.18,3,0,3,1,0,0,.387,.333,.667,5.8,16.8,10.3,0.0,3.4,0.0,10.8,96,113,-6.2
8,Dario Šarić,Golden State Warriors,Cleveland Cavaliers,0,13.26,0,0,5,0,0,0,.000,.000,.333,6.2,35.7,18.2,0.0,0.0,0.0,11.9,16,115,-21.9
9,Gary Payton II,Golden State Warriors,Cleveland Cavaliers,0,12.26,5,1,2,0,0,1,.357,.357,.429,13.3,0.0,7.9,14.7,0.0,0.0,22.5,96,126,-8.0
10,Trayce Jackson-Davis,Golden State Warriors,Cleveland Cavaliers,0,11.35,5,1,4,1,1,0,.481,.667,.000,7.1,31.1,16.9,16.1,4.2,9.0,17.9,105,102,0.8
11,Brandin Podziemski,Golden State Warriors,Cleveland Cavaliers,0,8.17,0,2,2,0,0,0,.000,.000,.500,10.0,14.5,11.8,34.1,0.0,0.0,19.3,39,122,-18.0
12,Cory Joseph,Golden State Warriors,Cleveland Cavaliers,0,2.33,0,0,0,1,0,0,,,,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0,83,14.2
13,Max Strus,Cleveland Cavaliers,Golden State Warriors,1,35.55,15,4,4,1,0,3,.577,.577,.769,0.0,9.2,5.5,16.2,1.4,0.0,15.3,135,109,3.1
